;Proband;MappingMethod;NumLayers;Completed_Abs;Completed_Rel;Failed_Abs;Failed_Rel;Terminated_Abs;Terminated_Rel;Sum;Sum_Rel
304;17; widening;18;7;0.4666666666666667;1;0.06666666666666667;7;0.4666666666666667;15;1.0
305;17; widening;21;9;0.6;5;0.3333333333333333;1;0.06666666666666667;15;1.0
306;18; densening;6;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
307;18; densening;9;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
308;18; densening;12;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
309;18; densening;15;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
310;18; densening;18;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
311;18; densening;21;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
312;18; direct;6;15;1.0;0;0.0;0;0.0;15;1.0
313;18; direct;9;15;1.0;0;0.0;0;0.0;15;1.0
314;18; direct;12;12;0.8;0;0.0;3;0.2;15;1.0
315;18; direct;15;15;1.0;0;0.0;0;0.0;15;1.0
316;18; direct;18;11;0.7333333333333333;1;0.06666666666666667;3;0.2;15;1.0
317;18; direct;21;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
318;18; widening;6;7;0.4666666666666667;0;0.0;8;0.5333333333333333;15;1.0
319;18; widening;9;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
320;18; widening;12;8;0.5333333333333333;0;0.0;7;0.4666666666666667;15;1.0
321;18; widening;15;12;0.8;0;0.0;3;0.2;15;1.0
322;18; widening;18;11;0.7333333333333333;1;0.06666666666666667;3;0.2;15;1.0
323;18; widening;21;12;0.8;0;0.0;3;0.2;15;1.0
324;19; densening;6;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
325;19; densening;9;15;1.0;0;0.0;0;0.0;15;1.0
326;19; densening;12;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
327;19; densening;15;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
328;19; densening;18;15;1.0;0;0.0;0;0.0;15;1.0
329;19; densening;21;12;0.8;0;0.0;3;0.2;15;1.0
330;19; direct;6;10;0.6666666666666666;1;0.06666666666666667;4;0.26666666666666666;15;1.0
331;19; direct;9;12;0.8;0;0.0;3;0.2;15;1.0
