;Proband;Block;Task;Trial;Date_Hold;Date_Start;Date_Terminated;Duration;Num_Layers;MappingMethod;Target_Layer
821892;13;1;8;2;2021-06-15T10:01:36.868Z;2021-06-15T10:01:31.048Z;2021-06-15T10:01:37.118Z;0.25;9; widening;1
822388;13;1;9;0;2021-06-15T10:02:15.739Z;2021-06-15T10:02:09.769Z;2021-06-15T10:02:15.900Z;0.161;18; widening;1
822580;13;1;9;1;2021-06-15T10:02:28.547Z;2021-06-15T10:02:22.727Z;2021-06-15T10:02:29.881Z;1.334;18; widening;17
826361;13;1;9;4;2021-06-15T10:05:06.050Z;2021-06-15T10:03:02.911Z;2021-06-15T10:05:06.280Z;0.23;18; widening;14
827209;13;1;10;2;2021-06-15T10:05:56.475Z;2021-06-15T10:05:49.781Z;2021-06-15T10:05:56.955Z;0.48000000000000004;12; widening;1
827945;13;1;11;1;2021-06-15T10:06:38.103Z;2021-06-15T10:06:33.401Z;2021-06-15T10:06:38.809Z;0.7060000000000001;6; widening;5
828353;13;1;11;4;2021-06-15T10:07:04.122Z;2021-06-15T10:07:00.906Z;2021-06-15T10:07:04.303Z;0.18100000000000002;6; widening;2
828629;13;1;12;1;2021-06-15T10:07:53.836Z;2021-06-15T10:07:50.287Z;2021-06-15T10:07:53.976Z;0.14;6; widening;2
829351;13;1;13;0;2021-06-15T10:08:36.858Z;2021-06-15T10:08:27.507Z;2021-06-15T10:08:37.598Z;0.74;15; widening;8
830938;13;1;13;4;2021-06-15T10:09:50.854Z;2021-06-15T10:09:28.833Z;2021-06-15T10:09:51.695Z;0.8410000000000001;15; widening;1
833960;13;1;15;1;2021-06-15T10:12:08.487Z;2021-06-15T10:11:28.318Z;2021-06-15T10:12:08.728Z;0.24100000000000002;18; widening;1
834430;13;1;15;3;2021-06-15T10:12:28.894Z;2021-06-15T10:12:23.576Z;2021-06-15T10:12:28.916Z;0.022000000000000002;18; widening;9
834718;13;1;15;4;2021-06-15T10:12:42.857Z;2021-06-15T10:12:32.567Z;2021-06-15T10:12:43.248Z;0.391;18; widening;5
835137;13;1;16;0;2021-06-15T10:14:24.092Z;2021-06-15T10:14:08.614Z;2021-06-15T10:14:24.356Z;0.264;15; widening;1
835531;13;1;16;2;2021-06-15T10:14:45.722Z;2021-06-15T10:14:40.021Z;2021-06-15T10:14:46.407Z;0.685;15; widening;4
836671;13;1;17;1;2021-06-15T10:15:44.787Z;2021-06-15T10:15:27.208Z;2021-06-15T10:15:45.149Z;0.36200000000000004;15; widening;1
837818;13;1;18;2;2021-06-15T10:16:51.354Z;2021-06-15T10:16:47.896Z;2021-06-15T10:16:51.507Z;0.153;6; widening;1
837914;13;1;18;3;2021-06-15T10:16:59.600Z;2021-06-15T10:16:56.336Z;2021-06-15T10:16:59.851Z;0.251;6; widening;5
839190;13;2;1;3;2021-06-15T10:23:12.378Z;2021-06-15T10:23:01.797Z;2021-06-15T10:23:12.443Z;0.065;15; densening;14
841048;13;2;2;2;2021-06-15T10:24:38.877Z;2021-06-15T10:24:24.673Z;2021-06-15T10:24:39.935Z;1.058;18; densening;17
843761;13;2;4;4;2021-06-15T10:27:34.942Z;2021-06-15T10:27:18.022Z;2021-06-15T10:27:35.198Z;0.256;21; densening;20
844395;13;2;5;3;2021-06-15T10:28:15.265Z;2021-06-15T10:28:12.499Z;2021-06-15T10:28:15.321Z;0.056;9; densening;8
845169;13;2;6;3;2021-06-15T10:29:10.290Z;2021-06-15T10:29:06.866Z;2021-06-15T10:29:11.056Z;0.766;6; densening;4
846065;13;2;7;0;2021-06-15T10:29:53.248Z;2021-06-15T10:29:34.989Z;2021-06-15T10:29:53.870Z;0.622;18; densening;14
846290;13;2;7;1;2021-06-15T10:30:05.977Z;2021-06-15T10:29:57.868Z;2021-06-15T10:30:06.198Z;0.221;18; densening;5
846555;13;2;7;2;2021-06-15T10:30:21.945Z;2021-06-15T10:30:12.191Z;2021-06-15T10:30:22.193Z;0.24800000000000003;18; densening;17
847193;13;2;8;0;2021-06-15T10:30:57.748Z;2021-06-15T10:30:51.166Z;2021-06-15T10:30:58.101Z;0.35300000000000004;12; densening;6
847456;13;2;8;1;2021-06-15T10:31:09.093Z;2021-06-15T10:30:59.748Z;2021-06-15T10:31:09.584Z;0.49100000000000005;12; densening;9
849479;13;2;8;2;2021-06-15T10:32:31.688Z;2021-06-15T10:31:15.194Z;2021-06-15T10:32:31.716Z;0.028;12; densening;11
855689;13;2;10;2;2021-06-15T10:37:09.573Z;2021-06-15T10:36:52.809Z;2021-06-15T10:37:09.872Z;0.29900000000000004;12; densening;9
856084;13;2;10;4;2021-06-15T10:37:31.339Z;2021-06-15T10:37:26.855Z;2021-06-15T10:37:31.365Z;0.026000000000000002;12; densening;3
856735;13;2;11;3;2021-06-15T10:38:11.876Z;2021-06-15T10:38:06.575Z;2021-06-15T10:38:12.079Z;0.203;6; densening;4
858877;13;2;13;1;2021-06-15T10:40:23.980Z;2021-06-15T10:40:16.401Z;2021-06-15T10:40:24.361Z;0.381;15; densening;4
859371;13;2;13;3;2021-06-15T10:40:46.916Z;2021-06-15T10:40:41.331Z;2021-06-15T10:40:48.327Z;1.411;15; densening;1
861372;13;2;15;0;2021-06-15T10:42:34.116Z;2021-06-15T10:42:28.062Z;2021-06-15T10:42:34.489Z;0.373;15; densening;14
861594;13;2;15;1;2021-06-15T10:42:45.599Z;2021-06-15T10:42:38.625Z;2021-06-15T10:42:47.000Z;1.401;15; densening;4
862499;13;2;16;0;2021-06-15T10:43:36.611Z;2021-06-15T10:43:31.147Z;2021-06-15T10:43:37.424Z;0.8130000000000001;6; densening;4
863001;13;2;16;3;2021-06-15T10:44:08.958Z;2021-06-15T10:44:05.213Z;2021-06-15T10:44:09.523Z;0.5650000000000001;6; densening;5
863964;13;2;17;3;2021-06-15T10:45:02.145Z;2021-06-15T10:44:57.080Z;2021-06-15T10:45:02.177Z;0.032;9; densening;1
865147;13;2;18;3;2021-06-15T10:46:04.474Z;2021-06-15T10:46:00.369Z;2021-06-15T10:46:04.646Z;0.17200000000000001;18; densening;1
873709;13;3;1;2;2021-06-15T10:51:42.037Z;2021-06-15T10:51:39.721Z;2021-06-15T10:51:42.162Z;0.125;6; direct;3
874081;13;3;1;4;2021-06-15T10:52:01.881Z;2021-06-15T10:51:56.837Z;2021-06-15T10:52:01.881Z;0.0;6; direct;1
875140;13;3;2;4;2021-06-15T10:52:59.814Z;2021-06-15T10:52:55.743Z;2021-06-15T10:53:01.119Z;1.3050000000000002;12; direct;1
876573;13;3;3;4;2021-06-15T10:54:50.502Z;2021-06-15T10:54:45.710Z;2021-06-15T10:54:50.743Z;0.24100000000000002;12; direct;3
876908;13;3;4;0;2021-06-15T10:55:22.844Z;2021-06-15T10:55:10.463Z;2021-06-15T10:55:23.207Z;0.36300000000000004;6; direct;3
877903;13;3;5;0;2021-06-15T10:56:36.126Z;2021-06-15T10:56:29.107Z;2021-06-15T10:56:36.547Z;0.42100000000000004;18; direct;5
877965;13;3;5;1;2021-06-15T10:56:38.829Z;2021-06-15T10:56:36.612Z;2021-06-15T10:56:38.874Z;0.045000000000000005;18; direct;17
880106;13;3;7;0;2021-06-15T10:58:20.939Z;2021-06-15T10:58:15.160Z;2021-06-15T10:58:21.034Z;0.095;21; direct;1
880860;13;3;7;3;2021-06-15T10:58:58.053Z;2021-06-15T10:58:48.557Z;2021-06-15T10:58:58.083Z;0.030000000000000002;21; direct;11
881429;13;3;8;1;2021-06-15T10:59:44.457Z;2021-06-15T10:59:39.691Z;2021-06-15T10:59:44.532Z;0.07500000000000001;15; direct;1
885579;13;3;10;2;2021-06-15T11:03:02.443Z;2021-06-15T11:02:48.839Z;2021-06-15T11:03:03.750Z;1.3070000000000002;15; direct;1
886719;13;3;11;1;2021-06-15T11:03:54.962Z;2021-06-15T11:03:49.581Z;2021-06-15T11:03:55.737Z;0.775;21; direct;5
887704;13;3;11;3;2021-06-15T11:04:37.430Z;2021-06-15T11:04:29.665Z;2021-06-15T11:04:37.693Z;0.263;21; direct;1
888667;13;3;12;0;2021-06-15T11:05:23.520Z;2021-06-15T11:05:14.270Z;2021-06-15T11:05:23.560Z;0.04;18; direct;1
891018;13;3;14;0;2021-06-15T11:07:17.453Z;2021-06-15T11:07:13.067Z;2021-06-15T11:07:17.579Z;0.126;6; direct;5
892024;13;3;15;1;2021-06-15T11:08:14.834Z;2021-06-15T11:08:09.478Z;2021-06-15T11:08:14.991Z;0.157;21; direct;20
892616;13;3;15;4;2021-06-15T11:08:45.613Z;2021-06-15T11:08:36.832Z;2021-06-15T11:08:45.667Z;0.054000000000000006;21; direct;1
894339;13;3;17;2;2021-06-15T11:10:21.876Z;2021-06-15T11:10:10.064Z;2021-06-15T11:10:23.160Z;1.284;18; direct;1
897461;14;1;1;4;2021-06-16T07:18:28.436Z;2021-06-16T07:18:20.560Z;2021-06-16T07:18:29.562Z;1.1260000000000001;21; densening;20
897607;14;1;2;0;2021-06-16T07:18:39.650Z;2021-06-16T07:18:35.134Z;2021-06-16T07:18:40.587Z;0.937;9; densening;8
898111;14;1;2;3;2021-06-16T07:19:02.647Z;2021-06-16T07:18:58.473Z;2021-06-16T07:19:02.815Z;0.168;9; densening;7
901878;14;1;6;1;2021-06-16T07:23:22.685Z;2021-06-16T07:23:15.881Z;2021-06-16T07:23:23.927Z;1.242;18; densening;5
903785;14;1;7;4;2021-06-16T07:24:57.075Z;2021-06-16T07:24:48.086Z;2021-06-16T07:24:57.119Z;0.044000000000000004;18; densening;17
904297;14;1;8;1;2021-06-16T07:25:25.048Z;2021-06-16T07:25:15.316Z;2021-06-16T07:25:25.136Z;0.08800000000000001;15; densening;4
904933;14;1;8;4;2021-06-16T07:26:01.026Z;2021-06-16T07:25:52.103Z;2021-06-16T07:26:01.355Z;0.329;15; densening;8
907081;14;1;10;4;2021-06-16T07:28:09.096Z;2021-06-16T07:28:04.854Z;2021-06-16T07:28:09.242Z;0.14600000000000002;12; densening;3
907264;14;1;11;0;2021-06-16T07:28:19.280Z;2021-06-16T07:28:13.015Z;2021-06-16T07:28:19.609Z;0.329;9; densening;5
907635;14;1;11;2;2021-06-16T07:28:36.804Z;2021-06-16T07:28:29.688Z;2021-06-16T07:28:37.745Z;0.9410000000000001;9; densening;8
908710;14;1;12;2;2021-06-16T07:29:45.871Z;2021-06-16T07:29:39.255Z;2021-06-16T07:29:46.865Z;0.9940000000000001;18; densening;17
909837;14;1;13;3;2021-06-16T07:30:47.389Z;2021-06-16T07:30:43.580Z;2021-06-16T07:30:47.638Z;0.24900000000000003;6; densening;5
913027;14;1;16;2;2021-06-16T07:33:31.964Z;2021-06-16T07:33:27.928Z;2021-06-16T07:33:32.468Z;0.504;12; densening;9
914063;14;1;17;3;2021-06-16T07:34:21.939Z;2021-06-16T07:34:18.128Z;2021-06-16T07:34:23.189Z;1.25;9; densening;2
914962;14;1;18;2;2021-06-16T07:35:09.113Z;2021-06-16T07:35:03.311Z;2021-06-16T07:35:09.287Z;0.17400000000000002;15; densening;14
915425;14;1;18;4;2021-06-16T07:35:33.417Z;2021-06-16T07:35:23.416Z;2021-06-16T07:35:34.303Z;0.886;15; densening;8
915951;14;2;1;2;2021-06-16T07:38:49.061Z;2021-06-16T07:38:43.211Z;2021-06-16T07:38:50.388Z;1.3270000000000002;12; widening;3
916102;14;2;1;3;2021-06-16T07:38:55.692Z;2021-06-16T07:38:51.673Z;2021-06-16T07:38:57.023Z;1.3310000000000002;12; widening;1
916788;14;2;2;2;2021-06-16T07:39:31.725Z;2021-06-16T07:39:26.847Z;2021-06-16T07:39:33.018Z;1.2930000000000001;9; widening;1
918147;14;2;4;0;2021-06-16T07:40:52.087Z;2021-06-16T07:40:47.989Z;2021-06-16T07:40:53.586Z;1.499;15; widening;4
919452;14;2;4;4;2021-06-16T07:41:47.431Z;2021-06-16T07:41:40.683Z;2021-06-16T07:41:48.059Z;0.628;15; widening;1
919843;14;2;5;1;2021-06-16T07:42:05.359Z;2021-06-16T07:42:00.168Z;2021-06-16T07:42:06.111Z;0.752;18; widening;1
921141;14;2;6;0;2021-06-16T07:42:59.649Z;2021-06-16T07:42:49.575Z;2021-06-16T07:43:00.295Z;0.646;21; widening;1
921458;14;2;6;1;2021-06-16T07:43:12.520Z;2021-06-16T07:43:01.452Z;2021-06-16T07:43:13.230Z;0.7100000000000001;21; widening;16
922582;14;2;7;1;2021-06-16T07:44:07.871Z;2021-06-16T07:44:03.398Z;2021-06-16T07:44:08.714Z;0.8430000000000001;12; widening;3
923586;14;2;7;4;2021-06-16T07:44:52.041Z;2021-06-16T07:44:29.546Z;2021-06-16T07:44:52.505Z;0.464;12; widening;1
923900;14;2;8;2;2021-06-16T07:45:16.977Z;2021-06-16T07:45:14.064Z;2021-06-16T07:45:17.045Z;0.068;6; widening;1
925221;14;2;9;2;2021-06-16T07:46:25.329Z;2021-06-16T07:46:03.223Z;2021-06-16T07:46:26.536Z;1.207;21; widening;1
925767;14;2;9;4;2021-06-16T07:46:50.078Z;2021-06-16T07:46:43.678Z;2021-06-16T07:46:50.117Z;0.039;21; widening;5
925863;14;2;10;0;2021-06-16T07:46:59.778Z;2021-06-16T07:46:56.226Z;2021-06-16T07:46:59.787Z;0.009000000000000001;15; widening;14
926491;14;2;10;3;2021-06-16T07:47:28.569Z;2021-06-16T07:47:22.770Z;2021-06-16T07:47:29.058Z;0.48900000000000005;15; widening;1
927111;14;2;11;2;2021-06-16T07:48:02.406Z;2021-06-16T07:47:59.518Z;2021-06-16T07:48:02.811Z;0.405;9; widening;8
928562;14;2;12;1;2021-06-16T07:49:14.810Z;2021-06-16T07:49:01.002Z;2021-06-16T07:49:15.595Z;0.785;15; widening;4
930598;14;2;13;4;2021-06-16T07:50:55.700Z;2021-06-16T07:50:52.234Z;2021-06-16T07:50:55.711Z;0.011000000000000001;9; widening;8
930883;14;2;14;1;2021-06-16T07:51:15.145Z;2021-06-16T07:51:11.817Z;2021-06-16T07:51:15.731Z;0.5860000000000001;12; widening;9
931396;14;2;14;4;2021-06-16T07:51:39.185Z;2021-06-16T07:51:35.972Z;2021-06-16T07:51:39.615Z;0.43000000000000005;12; widening;1
931942;14;2;15;3;2021-06-16T07:52:13.888Z;2021-06-16T07:52:09.882Z;2021-06-16T07:52:14.031Z;0.14300000000000002;6; widening;5
932254;14;2;16;0;2021-06-16T07:52:35.757Z;2021-06-16T07:52:28.887Z;2021-06-16T07:52:36.397Z;0.64;18; widening;1
932616;14;2;16;2;2021-06-16T07:52:54.032Z;2021-06-16T07:52:48.352Z;2021-06-16T07:52:55.049Z;1.0170000000000001;18; widening;5
934990;14;2;17;2;2021-06-16T07:54:36.053Z;2021-06-16T07:54:27.371Z;2021-06-16T07:54:36.137Z;0.084;21; widening;20
935893;14;2;18;0;2021-06-16T07:55:17.505Z;2021-06-16T07:55:07.269Z;2021-06-16T07:55:18.188Z;0.683;18; widening;1
936357;14;2;18;2;2021-06-16T07:55:38.392Z;2021-06-16T07:55:30.879Z;2021-06-16T07:55:38.820Z;0.42800000000000005;18; widening;9
936608;14;2;18;3;2021-06-16T07:55:53.221Z;2021-06-16T07:55:43.846Z;2021-06-16T07:55:53.337Z;0.116;18; widening;5
941207;14;3;3;4;2021-06-16T08:00:50.227Z;2021-06-16T08:00:43.944Z;2021-06-16T08:00:51.433Z;1.2060000000000002;15; direct;1
944867;14;3;6;4;2021-06-16T08:03:52.182Z;2021-06-16T08:03:46.674Z;2021-06-16T08:03:52.222Z;0.04;15; direct;11
945507;14;3;7;3;2021-06-16T08:04:31.106Z;2021-06-16T08:04:23.952Z;2021-06-16T08:04:31.456Z;0.35000000000000003;6; direct;5
947991;14;3;10;0;2021-06-16T08:07:59.455Z;2021-06-16T08:07:55.547Z;2021-06-16T08:08:00.414Z;0.9590000000000001;6; direct;3
952146;14;3;13;4;2021-06-16T08:11:21.050Z;2021-06-16T08:10:57.472Z;2021-06-16T08:11:22.008Z;0.9580000000000001;18; direct;17
953024;14;3;14;2;2021-06-16T08:12:08.071Z;2021-06-16T08:11:58.189Z;2021-06-16T08:12:08.079Z;0.008;21; direct;16
955189;14;3;16;2;2021-06-16T08:13:52.878Z;2021-06-16T08:13:48.314Z;2021-06-16T08:13:53.435Z;0.557;6; direct;3
955368;14;3;16;3;2021-06-16T08:14:01.473Z;2021-06-16T08:13:54.916Z;2021-06-16T08:14:01.507Z;0.034;6; direct;5
957230;14;3;18;2;2021-06-16T08:15:31.213Z;2021-06-16T08:15:19.632Z;2021-06-16T08:15:32.124Z;0.911;18; direct;1
957818;14;3;18;4;2021-06-16T08:15:56.836Z;2021-06-16T08:15:46.721Z;2021-06-16T08:15:56.932Z;0.096;18; direct;17
959963;15;1;2;1;2021-06-16T09:44:39.582Z;2021-06-16T09:44:35.983Z;2021-06-16T09:44:39.689Z;0.10700000000000001;6; widening;1
960123;15;1;2;2;2021-06-16T09:44:50.145Z;2021-06-16T09:44:44.412Z;2021-06-16T09:44:50.441Z;0.29600000000000004;6; widening;4
966374;15;1;7;3;2021-06-16T09:51:04.296Z;2021-06-16T09:50:56.575Z;2021-06-16T09:51:04.841Z;0.545;21; widening;20
967542;15;1;8;4;2021-06-16T09:52:17.687Z;2021-06-16T09:52:10.510Z;2021-06-16T09:52:18.178Z;0.49100000000000005;12; widening;1
969837;15;1;10;1;2021-06-16T09:54:04.840Z;2021-06-16T09:53:57.563Z;2021-06-16T09:54:06.204Z;1.364;18; widening;1
971286;15;1;11;1;2021-06-16T09:55:21.155Z;2021-06-16T09:55:06.942Z;2021-06-16T09:55:22.332Z;1.177;18; widening;1
973050;15;1;12;4;2021-06-16T09:56:50.686Z;2021-06-16T09:56:43.697Z;2021-06-16T09:56:52.160Z;1.4740000000000002;12; widening;1
973536;15;1;13;2;2021-06-16T09:57:18.191Z;2021-06-16T09:57:13.841Z;2021-06-16T09:57:18.200Z;0.009000000000000001;6; widening;5
977084;15;1;16;1;2021-06-16T10:01:01.893Z;2021-06-16T10:00:55.906Z;2021-06-16T10:01:01.923Z;0.030000000000000002;12; widening;11
977741;15;1;16;3;2021-06-16T10:01:35.388Z;2021-06-16T10:01:20.387Z;2021-06-16T10:01:36.643Z;1.2550000000000001;12; widening;1
978245;15;1;17;1;2021-06-16T10:02:19.225Z;2021-06-16T10:02:13.913Z;2021-06-16T10:02:19.643Z;0.41800000000000004;9; widening;8
990685;15;2;1;2;2021-06-16T10:10:46.856Z;2021-06-16T10:10:38.908Z;2021-06-16T10:10:46.881Z;0.025;9; densening;2
993232;15;2;3;1;2021-06-16T10:14:00.876Z;2021-06-16T10:13:57.276Z;2021-06-16T10:14:01.079Z;0.203;6; densening;2
993563;15;2;3;3;2021-06-16T10:14:23.729Z;2021-06-16T10:14:19.611Z;2021-06-16T10:14:23.834Z;0.10500000000000001;6; densening;4
997659;15;2;6;3;2021-06-16T10:17:56.540Z;2021-06-16T10:17:44.920Z;2021-06-16T10:17:57.366Z;0.8260000000000001;18; densening;17
998346;15;2;7;2;2021-06-16T10:18:50.231Z;2021-06-16T10:18:46.236Z;2021-06-16T10:18:50.258Z;0.027000000000000003;6; densening;4
998532;15;2;7;3;2021-06-16T10:19:03.472Z;2021-06-16T10:18:56.570Z;2021-06-16T10:19:03.578Z;0.10600000000000001;6; densening;3
998647;15;2;7;4;2021-06-16T10:19:10.091Z;2021-06-16T10:19:06.112Z;2021-06-16T10:19:10.231Z;0.14;6; densening;5
1003439;15;2;11;2;2021-06-16T10:23:36.366Z;2021-06-16T10:23:28.244Z;2021-06-16T10:23:36.828Z;0.462;15; densening;4
1004168;15;2;12;0;2021-06-16T10:24:13.971Z;2021-06-16T10:24:08.163Z;2021-06-16T10:24:14.064Z;0.093;6; densening;4
1004950;15;2;12;3;2021-06-16T10:24:51.152Z;2021-06-16T10:24:43.324Z;2021-06-16T10:24:51.738Z;0.5860000000000001;6; densening;3
1005072;15;2;12;4;2021-06-16T10:25:18.405Z;2021-06-16T10:25:14.067Z;2021-06-16T10:25:18.607Z;0.202;6; densening;5
1006395;15;2;13;4;2021-06-16T10:27:01.090Z;2021-06-16T10:26:51.035Z;2021-06-16T10:27:01.202Z;0.112;12; densening;9
1006815;15;2;14;1;2021-06-16T10:27:22.956Z;2021-06-16T10:27:18.970Z;2021-06-16T10:27:23.655Z;0.6990000000000001;15; densening;1
1008460;15;2;15;2;2021-06-16T10:28:43.060Z;2021-06-16T10:28:31.875Z;2021-06-16T10:28:43.274Z;0.21400000000000002;12; densening;11
1011482;15;2;17;3;2021-06-16T10:31:24.413Z;2021-06-16T10:31:10.866Z;2021-06-16T10:31:25.077Z;0.664;21; densening;20
1013190;15;3;1;0;2021-06-16T10:35:02.079Z;2021-06-16T10:34:57.382Z;2021-06-16T10:35:02.133Z;0.054000000000000006;6; direct;4
1013629;15;3;1;3;2021-06-16T10:35:25.529Z;2021-06-16T10:35:22.279Z;2021-06-16T10:35:25.953Z;0.42400000000000004;6; direct;5
1015405;15;3;3;1;2021-06-16T10:36:58.322Z;2021-06-16T10:36:55.046Z;2021-06-16T10:36:58.551Z;0.229;6; direct;5
1015799;15;3;3;4;2021-06-16T10:37:23.727Z;2021-06-16T10:37:20.378Z;2021-06-16T10:37:23.896Z;0.169;6; direct;3
1016422;15;3;4;2;2021-06-16T10:37:57.626Z;2021-06-16T10:37:50.866Z;2021-06-16T10:37:57.903Z;0.277;9; direct;7
1021341;15;3;7;4;2021-06-16T10:42:47.969Z;2021-06-16T10:42:27.918Z;2021-06-16T10:42:48.140Z;0.171;15; direct;4
1024911;15;3;9;0;2021-06-16T10:45:41.695Z;2021-06-16T10:45:35.360Z;2021-06-16T10:45:41.884Z;0.189;9; direct;8
1028005;15;3;11;1;2021-06-16T10:48:36.776Z;2021-06-16T10:48:31.061Z;2021-06-16T10:48:38.066Z;1.29;9; direct;8
1031273;15;3;14;1;2021-06-16T10:51:43.224Z;2021-06-16T10:51:37.676Z;2021-06-16T10:51:43.490Z;0.266;6; direct;4
1031420;15;3;14;2;2021-06-16T10:51:51.493Z;2021-06-16T10:51:45.976Z;2021-06-16T10:51:51.553Z;0.060000000000000005;6; direct;5
1037035;16;1;1;1;2021-06-21T09:29:48.674Z;2021-06-21T09:29:28.975Z;2021-06-21T09:29:48.782Z;0.10800000000000001;12; widening;3
1037229;16;1;1;2;2021-06-21T09:29:56.357Z;2021-06-21T09:29:49.023Z;2021-06-21T09:29:56.400Z;0.043000000000000003;12; widening;1
1037492;16;1;1;3;2021-06-21T09:30:07.764Z;2021-06-21T09:29:59.318Z;2021-06-21T09:30:08.949Z;1.185;12; widening;6
1037614;16;1;1;4;2021-06-21T09:30:15.318Z;2021-06-21T09:30:10.954Z;2021-06-21T09:30:15.346Z;0.028;12; widening;9
1037721;16;1;2;0;2021-06-21T09:30:27.156Z;2021-06-21T09:30:23.341Z;2021-06-21T09:30:27.331Z;0.17500000000000002;6; widening;3
1037855;16;1;2;1;2021-06-21T09:30:36.491Z;2021-06-21T09:30:31.815Z;2021-06-21T09:30:36.895Z;0.404;6; widening;1
1037931;16;1;2;2;2021-06-21T09:30:44.304Z;2021-06-21T09:30:41.520Z;2021-06-21T09:30:44.318Z;0.014;6; widening;5
1038376;16;1;3;0;2021-06-21T09:31:12.272Z;2021-06-21T09:31:07.463Z;2021-06-21T09:31:12.404Z;0.132;18; widening;9
1038942;16;1;3;2;2021-06-21T09:31:37.983Z;2021-06-21T09:31:32.843Z;2021-06-21T09:31:38.738Z;0.755;18; widening;14
1039837;16;1;3;4;2021-06-21T09:32:15.020Z;2021-06-21T09:31:56.942Z;2021-06-21T09:32:15.289Z;0.269;18; widening;1
1040220;16;1;4;1;2021-06-21T09:32:37.912Z;2021-06-21T09:32:31.510Z;2021-06-21T09:32:38.028Z;0.116;6; widening;1
1040571;16;1;4;3;2021-06-21T09:32:55.707Z;2021-06-21T09:32:52.449Z;2021-06-21T09:32:55.897Z;0.19;6; widening;4
1041072;16;1;5;0;2021-06-21T09:33:22.414Z;2021-06-21T09:33:10.460Z;2021-06-21T09:33:23.082Z;0.668;12; widening;1
1041256;16;1;5;1;2021-06-21T09:33:32.035Z;2021-06-21T09:33:25.829Z;2021-06-21T09:33:32.583Z;0.548;12; widening;6
1043641;16;1;6;1;2021-06-21T09:35:11.693Z;2021-06-21T09:34:20.084Z;2021-06-21T09:35:12.361Z;0.668;15; widening;1
1043977;16;1;6;3;2021-06-21T09:35:28.481Z;2021-06-21T09:35:24.663Z;2021-06-21T09:35:29.137Z;0.656;15; widening;11
1044119;16;1;6;4;2021-06-21T09:35:35.686Z;2021-06-21T09:35:30.371Z;2021-06-21T09:35:35.700Z;0.014;15; widening;14
1044562;16;1;7;1;2021-06-21T09:36:00.227Z;2021-06-21T09:35:51.767Z;2021-06-21T09:36:00.588Z;0.36100000000000004;15; widening;11
1044971;16;1;7;3;2021-06-21T09:36:19.951Z;2021-06-21T09:36:14.605Z;2021-06-21T09:36:20.431Z;0.48000000000000004;15; widening;8
1045782;16;1;8;0;2021-06-21T09:36:56.892Z;2021-06-21T09:36:47.611Z;2021-06-21T09:36:57.545Z;0.653;18; widening;9
1046466;16;1;8;2;2021-06-21T09:37:26.814Z;2021-06-21T09:37:17.807Z;2021-06-21T09:37:27.250Z;0.43600000000000005;18; widening;1
1047723;16;1;8;4;2021-06-21T09:38:21.372Z;2021-06-21T09:38:14.789Z;2021-06-21T09:38:21.374Z;0.002;18; widening;17
1048035;16;1;9;1;2021-06-21T09:38:39.130Z;2021-06-21T09:38:34.330Z;2021-06-21T09:38:39.545Z;0.41500000000000004;6; widening;1
1048792;16;1;10;0;2021-06-21T09:39:15.155Z;2021-06-21T09:39:09.659Z;2021-06-21T09:39:15.378Z;0.223;18; widening;9
1049052;16;1;10;1;2021-06-21T09:39:26.939Z;2021-06-21T09:39:17.075Z;2021-06-21T09:39:27.028Z;0.08900000000000001;18; widening;5
1049308;16;1;10;2;2021-06-21T09:39:43.283Z;2021-06-21T09:39:33.738Z;2021-06-21T09:39:43.404Z;0.12100000000000001;18; widening;1
1049469;16;1;10;3;2021-06-21T09:39:50.665Z;2021-06-21T09:39:45.257Z;2021-06-21T09:39:51.399Z;0.7340000000000001;18; widening;14
1049828;16;1;11;0;2021-06-21T09:40:11.331Z;2021-06-21T09:40:05.402Z;2021-06-21T09:40:11.701Z;0.37;9; widening;5
1050253;16;1;11;2;2021-06-21T09:40:31.230Z;2021-06-21T09:40:21.921Z;2021-06-21T09:40:31.280Z;0.05;9; widening;2
1050568;16;1;11;3;2021-06-21T09:40:44.436Z;2021-06-21T09:40:33.082Z;2021-06-21T09:40:44.925Z;0.48900000000000005;9; widening;1
1051382;16;1;12;0;2021-06-21T09:41:23.382Z;2021-06-21T09:41:05.742Z;2021-06-21T09:41:23.675Z;0.29300000000000004;15; widening;4
1051852;16;1;12;1;2021-06-21T09:41:42.020Z;2021-06-21T09:41:25.011Z;2021-06-21T09:41:42.611Z;0.5910000000000001;15; widening;8
1052075;16;1;12;2;2021-06-21T09:41:52.352Z;2021-06-21T09:41:44.250Z;2021-06-21T09:41:52.576Z;0.224;15; widening;14
1052300;16;1;12;3;2021-06-21T09:42:01.303Z;2021-06-21T09:41:53.443Z;2021-06-21T09:42:01.801Z;0.49800000000000005;15; widening;11
1052804;16;1;13;0;2021-06-21T09:42:26.928Z;2021-06-21T09:42:20.994Z;2021-06-21T09:42:27.581Z;0.653;9; widening;2
1052955;16;1;13;1;2021-06-21T09:42:34.157Z;2021-06-21T09:42:28.834Z;2021-06-21T09:42:34.487Z;0.33;9; widening;8
1053098;16;1;13;2;2021-06-21T09:42:41.368Z;2021-06-21T09:42:36.080Z;2021-06-21T09:42:41.401Z;0.033;9; widening;1
