;MappingMethod;FrameNumber_Start;FrameNumber_Finish;Block;Task;Trial;NumLayers;Target;Target_Relative;Result;Result_Numeric_Completed;Result_Numeric_Terminated;Result_Numeric_Failed;Proband
3458; direct;115130;115426;3;8;3;15;8;0.5333333333333333; COMPLETED;1;0;0;13
3459; direct;115478;115841;3;8;4;15;14;0.9333333333333333; COMPLETED;1;0;0;13
3460; direct;116009;116446;3;9;0;9;7;0.7777777777777778; COMPLETED;1;0;0;13
3461; direct;116499;116656;3;9;1;9;8;0.8888888888888888; COMPLETED;1;0;0;13
3462; direct;116710;116899;3;9;2;9;5;0.5555555555555556; COMPLETED;1;0;0;13
3463; direct;116953;117101;3;9;3;9;1;0.1111111111111111; COMPLETED;1;0;0;13
3464; direct;117158;117311;3;9;4;9;2;0.2222222222222222; COMPLETED;1;0;0;13
3465; direct;117418;117599;3;10;0;15;4;0.26666666666666666; COMPLETED;1;0;0;13
3466; direct;117642;117893;3;10;1;15;11;0.7333333333333333; COMPLETED;1;0;0;13
3467; direct;117948;118343;3;10;2;15;1;0.06666666666666667; TERMINATED;0;1;0;13
3468; direct;118403;118790;3;10;3;15;14;0.9333333333333333; COMPLETED;1;0;0;13
3469; direct;118840;119142;3;10;4;15;8;0.5333333333333333; COMPLETED;1;0;0;13
3470; direct;119253;119534;3;11;0;21;20;0.9523809523809523; COMPLETED;1;0;0;13
3471; direct;119583;119749;3;11;1;21;5;0.23809523809523808; TERMINATED;0;1;0;13
3472; direct;119813;120583;3;11;2;21;16;0.7619047619047619; COMPLETED;1;0;0;13
3473; direct;120637;120850;3;11;3;21;1;0.047619047619047616; TERMINATED;0;1;0;13
3474; direct;120920;121642;3;11;4;21;11;0.5238095238095238; COMPLETED;1;0;0;13
3475; direct;121821;122060;3;12;0;18;1;0.05555555555555555; TERMINATED;0;1;0;13
3476; direct;122189;122455;3;12;1;18;9;0.5; COMPLETED;1;0;0;13
3477; direct;122505;123004;3;12;2;18;17;0.9444444444444444; COMPLETED;1;0;0;13
3478; direct;123065;123289;3;12;3;18;14;0.7777777777777778; COMPLETED;1;0;0;13
3479; direct;123342;123514;3;12;4;18;5;0.2777777777777778; COMPLETED;1;0;0;13
3480; direct;123640;123906;3;13;0;12;11;0.9166666666666666; COMPLETED;1;0;0;13
3481; direct;123954;124124;3;13;1;12;3;0.25; COMPLETED;1;0;0;13
3482; direct;124176;124359;3;13;2;12;1;0.08333333333333333; COMPLETED;1;0;0;13
3483; direct;124401;124640;3;13;3;12;9;0.75; COMPLETED;1;0;0;13
3484; direct;124695;124897;3;13;4;12;6;0.5; COMPLETED;1;0;0;13
3485; direct;125011;125131;3;14;0;6;5;0.8333333333333334; TERMINATED;0;1;0;13
3486; direct;125247;125459;3;14;1;6;3;0.5; COMPLETED;1;0;0;13
3487; direct;125510;125654;3;14;2;6;1;0.16666666666666666; COMPLETED;1;0;0;13
3488; direct;125700;125808;3;14;3;6;2;0.3333333333333333; COMPLETED;1;0;0;13
3489; direct;125853;126015;3;14;4;6;4;0.6666666666666666; COMPLETED;1;0;0;13
3490; direct;126257;126481;3;15;0;21;16;0.7619047619047619; COMPLETED;1;0;0;13
3491; direct;126533;126683;3;15;1;21;20;0.9523809523809523; TERMINATED;0;1;0;13
3492; direct;126825;126957;3;15;2;21;5;0.23809523809523808; COMPLETED;1;0;0;13
3493; direct;127001;127223;3;15;3;21;11;0.5238095238095238; COMPLETED;1;0;0;13
3494; direct;127266;127501;3;15;4;21;1;0.047619047619047616; TERMINATED;0;1;0;13
3495; direct;127813;128040;3;16;0;9;7;0.7777777777777778; COMPLETED;1;0;0;13
3496; direct;128091;128260;3;16;1;9;5;0.5555555555555556; COMPLETED;1;0;0;13
3497; direct;128307;128498;3;16;2;9;1;0.1111111111111111; COMPLETED;1;0;0;13
3498; direct;128543;128703;3;16;3;9;2;0.2222222222222222; COMPLETED;1;0;0;13
3499; direct;128746;128957;3;16;4;9;8;0.8888888888888888; COMPLETED;1;0;0;13
3500; direct;129062;129279;3;17;0;18;9;0.5; COMPLETED;1;0;0;13
3501; direct;129328;129513;3;17;1;18;5;0.2777777777777778; COMPLETED;1;0;0;13
3502; direct;129780;130135;3;17;2;18;1;0.05555555555555555; TERMINATED;0;1;0;13
3503; direct;130186;130671;3;17;3;18;14;0.7777777777777778; COMPLETED;1;0;0;13
3504; direct;130718;130949;3;17;4;18;17;0.9444444444444444; COMPLETED;1;0;0;13
3505; direct;131085;131312;3;18;0;9;2;0.2222222222222222; COMPLETED;1;0;0;13
3506; direct;131357;131503;3;18;1;9;5;0.5555555555555556; COMPLETED;1;0;0;13
3507; direct;131553;131728;3;18;2;9;7;0.7777777777777778; COMPLETED;1;0;0;13
3508; direct;131781;131971;3;18;3;9;1;0.1111111111111111; COMPLETED;1;0;0;13
3509; direct;132010;132231;3;18;4;9;8;0.8888888888888888; COMPLETED;1;0;0;13
3510; densening;844;1265;1;1;0;21;5;0.23809523809523808; COMPLETED;1;0;0;14
3511; densening;1306;1533;1;1;1;21;11;0.5238095238095238; COMPLETED;1;0;0;14
3512; densening;1579;1772;1;1;2;21;1;0.047619047619047616; COMPLETED;1;0;0;14
3513; densening;1843;2198;1;1;3;21;16;0.7619047619047619; COMPLETED;1;0;0;14
3514; densening;2262;2501;1;1;4;21;20;0.9523809523809523; TERMINATED;0;1;0;14
3515; densening;2654;2799;1;2;0;9;8;0.8888888888888888; TERMINATED;0;1;0;14
3516; densening;2814;3036;1;2;1;9;2;0.2222222222222222; COMPLETED;1;0;0;14
3517; densening;3085;3249;1;2;2;9;1;0.1111111111111111; COMPLETED;1;0;0;14
3518; densening;3288;3403;1;2;3;9;7;0.7777777777777778; TERMINATED;0;1;0;14
3519; densening;3995;4253;1;2;4;9;5;0.5555555555555556; COMPLETED;1;0;0;14
3520; densening;4815;4938;1;3;0;6;3;0.5; COMPLETED;1;0;0;14
3521; densening;5021;5185;1;3;1;6;5;0.8333333333333334; COMPLETED;1;0;0;14
3522; densening;5235;5362;1;3;2;6;4;0.6666666666666666; COMPLETED;1;0;0;14
3523; densening;5453;5606;1;3;3;6;1;0.16666666666666666; COMPLETED;1;0;0;14
3524; densening;5701;5834;1;3;4;6;2;0.3333333333333333; COMPLETED;1;0;0;14
3525; densening;5989;6153;1;4;0;6;5;0.8333333333333334; COMPLETED;1;0;0;14
3526; densening;6272;6427;1;4;1;6;2;0.3333333333333333; COMPLETED;1;0;0;14
3527; densening;6541;7132;1;4;2;6;1;0.16666666666666666; COMPLETED;1;0;0;14
3528; densening;7175;7332;1;4;3;6;4;0.6666666666666666; COMPLETED;1;0;0;14
3529; densening;7378;7516;1;4;4;6;3;0.5; COMPLETED;1;0;0;14
3530; densening;8049;8286;1;5;0;12;3;0.25; COMPLETED;1;0;0;14
3531; densening;8479;8615;1;5;1;12;1;0.08333333333333333; COMPLETED;1;0;0;14
3532; densening;8711;9101;1;5;2;12;11;0.9166666666666666; COMPLETED;1;0;0;14
3533; densening;9152;9353;1;5;3;12;6;0.5; COMPLETED;1;0;0;14
3534; densening;9464;9665;1;5;4;12;9;0.75; COMPLETED;1;0;0;14
3535; densening;9910;10118;1;6;0;18;9;0.5; COMPLETED;1;0;0;14
3536; densening;10178;10391;1;6;1;18;5;0.2777777777777778; TERMINATED;0;1;0;14
3537; densening;10476;10689;1;6;2;18;14;0.7777777777777778; COMPLETED;1;0;0;14
3538; densening;10747;10998;1;6;3;18;17;0.9444444444444444; COMPLETED;1;0;0;14
3539; densening;11051;11250;1;6;4;18;1;0.05555555555555555; COMPLETED;1;0;0;14
3540; densening;11458;11729;1;7;0;18;5;0.2777777777777778; COMPLETED;1;0;0;14
3541; densening;11782;12000;1;7;1;18;9;0.5; COMPLETED;1;0;0;14
3542; densening;12045;12311;1;7;2;18;14;0.7777777777777778; COMPLETED;1;0;0;14
3543; densening;12357;12600;1;7;3;18;1;0.05555555555555555; COMPLETED;1;0;0;14
3544; densening;12650;12888;1;7;4;18;17;0.9444444444444444; TERMINATED;0;1;0;14
3545; densening;13083;13327;1;8;0;15;14;0.9333333333333333; COMPLETED;1;0;0;14
3546; densening;13372;13638;1;8;1;15;4;0.26666666666666666; TERMINATED;0;1;0;14
3547; densening;13803;13981;1;8;2;15;1;0.06666666666666667; COMPLETED;1;0;0;14
3548; densening;14061;14272;1;8;3;15;11;0.7333333333333333; COMPLETED;1;0;0;14
3549; densening;14359;14603;1;8;4;15;8;0.5333333333333333; TERMINATED;0;1;0;14
3550; densening;14872;15042;1;9;0;15;4;0.26666666666666666; COMPLETED;1;0;0;14
3551; densening;15080;15281;1;9;1;15;8;0.5333333333333333; COMPLETED;1;0;0;14
3552; densening;15656;15896;1;9;2;15;14;0.9333333333333333; COMPLETED;1;0;0;14
3553; densening;16050;16255;1;9;3;15;11;0.7333333333333333; COMPLETED;1;0;0;14
3554; densening;16303;16536;1;9;4;15;1;0.06666666666666667; COMPLETED;1;0;0;14
3555; densening;16754;16997;1;10;0;12;9;0.75; COMPLETED;1;0;0;14
3556; densening;17046;17200;1;10;1;12;1;0.08333333333333333; COMPLETED;1;0;0;14
3557; densening;17238;17537;1;10;2;12;11;0.9166666666666666; COMPLETED;1;0;0;14
3558; densening;17584;17857;1;10;3;12;6;0.5; COMPLETED;1;0;0;14
3559; densening;17899;18019;1;10;4;12;3;0.25; TERMINATED;0;1;0;14
3560; densening;18360;18307;1;11;1;9;1;0.1111111111111111; TERMINATED;0;1;0;14
3561; densening;18589;18511;1;11;2;9;8;0.8888888888888888; COMPLETED;1;0;0;14
3562; densening;18847;18807;1;11;3;9;2;0.2222222222222222; TERMINATED;0;1;0;14
3563; densening;19075;19037;1;11;4;9;7;0.7777777777777778; COMPLETED;1;0;0;14
3564; densening;19760;19272;1;11;0;9;5;0.5555555555555556; COMPLETED;1;0;0;14
3565; densening;20166;20069;1;12;1;18;1;0.05555555555555555; COMPLETED;1;0;0;14
3566; densening;20462;20340;1;12;2;18;17;0.9444444444444444; COMPLETED;1;0;0;14
3567; densening;20800;20662;1;12;3;18;14;0.7777777777777778; TERMINATED;0;1;0;14
3568; densening;21188;21083;1;12;4;18;5;0.2777777777777778; COMPLETED;1;0;0;14
3569; densening;21648;21503;1;12;0;18;9;0.5; COMPLETED;1;0;0;14
3570; densening;21820;21781;1;13;1;6;3;0.5; COMPLETED;1;0;0;14
3571; densening;22008;21959;1;13;2;6;4;0.6666666666666666; COMPLETED;1;0;0;14
3572; densening;22190;22150;1;13;3;6;5;0.8333333333333334; COMPLETED;1;0;0;14
3573; densening;22394;22299;1;13;4;6;2;0.3333333333333333; TERMINATED;0;1;0;14
3574; densening;22881;22585;1;13;0;6;1;0.16666666666666666; COMPLETED;1;0;0;14
3575; densening;23244;23166;1;14;1;21;20;0.9523809523809523; COMPLETED;1;0;0;14
3576; densening;23575;23531;1;14;2;21;5;0.23809523809523808; COMPLETED;1;0;0;14
3577; densening;23869;23831;1;14;3;21;1;0.047619047619047616; COMPLETED;1;0;0;14
3578; densening;24111;24080;1;14;4;21;16;0.7619047619047619; COMPLETED;1;0;0;14
3579; densening;24770;24411;1;15;1;21;5;0.23809523809523808; COMPLETED;1;0;0;14
3580; densening;25012;24725;1;15;2;21;1;0.047619047619047616; COMPLETED;1;0;0;14
3581; densening;25191;24973;1;15;3;21;11;0.5238095238095238; COMPLETED;1;0;0;14
3582; densening;25655;25154;1;15;4;21;16;0.7619047619047619; COMPLETED;1;0;0;14
3583; densening;26148;25469;1;14;0;21;11;0.5238095238095238; COMPLETED;1;0;0;14
3584; densening;26335;25939;1;16;1;12;11;0.9166666666666666; COMPLETED;1;0;0;14
3585; densening;26580;26300;1;16;2;12;9;0.75; COMPLETED;1;0;0;14
3586; densening;26761;26537;1;16;3;12;3;0.25; COMPLETED;1;0;0;14
3587; densening;27014;26702;1;16;4;12;6;0.5; TERMINATED;0;1;0;14
3588; densening;27463;26901;1;17;1;9;8;0.8888888888888888; COMPLETED;1;0;0;14
3589; densening;27699;27222;1;17;2;9;5;0.5555555555555556; COMPLETED;1;0;0;14
3590; densening;27931;27426;1;17;3;9;2;0.2222222222222222; COMPLETED;1;0;0;14
3591; densening;28285;27656;1;17;4;9;7;0.7777777777777778; COMPLETED;1;0;0;14
3592; densening;28879;27889;1;18;1;15;11;0.7333333333333333; COMPLETED;1;0;0;14
3593; densening;29150;28065;1;18;2;15;14;0.9333333333333333; TERMINATED;0;1;0;14
3594; densening;29356;28471;1;18;3;15;4;0.26666666666666666; COMPLETED;1;0;0;14
3595; densening;29690;28845;1;18;4;15;8;0.5333333333333333; COMPLETED;1;0;0;14
3596; densening;34576;29113;1;15;0;21;20;0.9523809523809523; COMPLETED;1;0;0;14
3597; widening;34800;29308;2;1;1;12;9;0.75; TERMINATED;0;1;0;14
3598; widening;34973;29521;2;1;2;12;3;0.25; COMPLETED;1;0;0;14
3599; widening;35203;29986;2;1;3;12;1;0.08333333333333333; TERMINATED;0;1;0;14
3600; widening;35510;34766;2;1;4;12;11;0.9166666666666666; COMPLETED;1;0;0;14
3601; widening;35947;34939;2;2;1;9;8;0.8888888888888888; COMPLETED;1;0;0;14
3602; widening;36158;35167;2;2;2;9;1;0.1111111111111111; TERMINATED;0;1;0;14
3603; widening;36413;35353;2;2;3;9;2;0.2222222222222222; TERMINATED;0;1;0;14
3604; widening;36660;35654;2;2;4;9;7;0.7777777777777778; COMPLETED;1;0;0;14
3605; densening;37071;35910;1;16;0;12;1;0.08333333333333333; COMPLETED;1;0;0;14
3606; widening;37231;36109;2;3;1;6;1;0.16666666666666666; COMPLETED;1;0;0;14
3607; widening;37412;36323;2;3;2;6;4;0.6666666666666666; TERMINATED;0;1;0;14
3608; widening;37571;36621;2;3;3;6;5;0.8333333333333334; COMPLETED;1;0;0;14
3609; widening;37766;36915;2;3;4;6;2;0.3333333333333333; COMPLETED;1;0;0;14
3610; densening;38342;37196;1;17;0;9;1;0.1111111111111111; COMPLETED;1;0;0;14
3611; widening;38528;37377;2;4;1;15;8;0.5333333333333333; COMPLETED;1;0;0;14
3612; widening;39227;37535;2;4;2;15;11;0.7333333333333333; COMPLETED;1;0;0;14
3613; widening;39516;37729;2;4;3;15;14;0.9333333333333333; COMPLETED;1;0;0;14
3614; widening;39752;37950;2;4;4;15;1;0.06666666666666667; COMPLETED;1;0;0;14
3615; widening;40269;38494;2;5;1;18;1;0.05555555555555555; TERMINATED;0;1;0;14
3616; widening;40464;39191;2;5;2;18;5;0.2777777777777778; COMPLETED;1;0;0;14
3617; widening;41073;39479;2;5;3;18;9;0.5; COMPLETED;1;0;0;14
3618; widening;41368;39708;2;5;4;18;14;0.7777777777777778; COMPLETED;1;0;0;14
3619; widening;41912;39946;2;6;1;21;16;0.7619047619047619; TERMINATED;0;1;0;14
3620; widening;42323;40228;2;6;2;21;20;0.9523809523809523; COMPLETED;1;0;0;14
3621; widening;42733;40425;2;6;3;21;11;0.5238095238095238; TERMINATED;0;1;0;14
3622; widening;42999;41034;2;6;4;21;5;0.23809523809523808; COMPLETED;1;0;0;14
3623; densening;43316;41327;1;18;0;15;1;0.06666666666666667; COMPLETED;1;0;0;14
3624; widening;43570;41553;2;7;1;12;3;0.25; COMPLETED;1;0;0;14
3625; widening;43748;41879;2;7;2;12;9;0.75; TERMINATED;0;1;0;14
3626; widening;43980;42228;2;7;3;12;6;0.5; TERMINATED;0;1;0;14
3627; widening;44268;42689;2;7;4;12;1;0.08333333333333333; COMPLETED;1;0;0;14
3628; widening;45124;42964;2;1;0;12;6;0.5; COMPLETED;1;0;0;14
3629; widening;45287;43226;2;8;1;6;5;0.8333333333333334; COMPLETED;1;0;0;14
3630; widening;45461;43468;2;8;2;6;1;0.16666666666666666; COMPLETED;1;0;0;14
3631; widening;45684;43713;2;8;3;6;2;0.3333333333333333; TERMINATED;0;1;0;14
3632; widening;45858;43940;2;8;4;6;3;0.5; COMPLETED;1;0;0;14
3633; widening;46317;44186;2;2;0;9;5;0.5555555555555556; COMPLETED;1;0;0;14
3634; widening;46555;44871;2;9;1;21;16;0.7619047619047619; TERMINATED;0;1;0;14
3635; widening;46795;45236;2;9;2;21;1;0.047619047619047616; COMPLETED;1;0;0;14
3636; widening;47457;45407;2;9;3;21;20;0.9523809523809523; COMPLETED;1;0;0;14
3637; widening;47879;45540;2;9;4;21;5;0.23809523809523808; TERMINATED;0;1;0;14
3638; widening;48213;45822;2;3;0;6;3;0.5; COMPLETED;1;0;0;14
3639; widening;48397;46037;2;10;1;15;4;0.26666666666666666; COMPLETED;1;0;0;14
3640; widening;48697;46508;2;10;2;15;8;0.5333333333333333; COMPLETED;1;0;0;14
3641; widening;48923;46741;2;10;3;15;1;0.06666666666666667; COMPLETED;1;0;0;14
3642; widening;49157;47417;2;10;4;15;11;0.7333333333333333; TERMINATED;0;1;0;14
3643; widening;49497;47828;2;4;0;15;4;0.26666666666666666; COMPLETED;1;0;0;14
3644; widening;49691;48052;2;11;1;9;7;0.7777777777777778; TERMINATED;0;1;0;14
3645; widening;49916;48308;2;11;2;9;8;0.8888888888888888; TERMINATED;0;1;0;14
3646; widening;50051;48667;2;11;3;9;2;0.2222222222222222; COMPLETED;1;0;0;14
3647; widening;50320;48885;2;11;4;9;1;0.1111111111111111; COMPLETED;1;0;0;14
3648; widening;51342;49090;2;5;0;18;17;0.9444444444444444; TERMINATED;0;1;0;14
3649; widening;51563;49340;2;12;1;15;4;0.26666666666666666; COMPLETED;1;0;0;14
3650; widening;51987;49657;2;12;2;15;1;0.06666666666666667; COMPLETED;1;0;0;14
3651; widening;52546;49875;2;12;3;15;14;0.9333333333333333; COMPLETED;1;0;0;14
3652; widening;53122;50005;2;12;4;15;8;0.5333333333333333; TERMINATED;0;1;0;14
3653; widening;53532;50279;2;6;0;21;1;0.047619047619047616; COMPLETED;1;0;0;14
3654; widening;53792;50971;2;13;1;9;2;0.2222222222222222; COMPLETED;1;0;0;14
3655; widening;53998;51522;2;13;2;9;7;0.7777777777777778; COMPLETED;1;0;0;14
3656; widening;54352;51951;2;13;3;9;5;0.5555555555555556; TERMINATED;0;1;0;14
3657; widening;54570;52481;2;13;4;9;8;0.8888888888888888; COMPLETED;1;0;0;14
3658; widening;54896;52969;2;7;0;12;11;0.9166666666666666; COMPLETED;1;0;0;14
3659; widening;55108;53315;2;14;1;12;9;0.75; COMPLETED;1;0;0;14
3660; widening;55260;53763;2;14;2;12;6;0.5; COMPLETED;1;0;0;14
3661; widening;55445;53936;2;14;3;12;11;0.9166666666666666; COMPLETED;1;0;0;14
3662; widening;55754;54268;2;14;4;12;1;0.08333333333333333; COMPLETED;1;0;0;14
3663; widening;56117;54529;2;8;0;6;4;0.6666666666666666; COMPLETED;1;0;0;14
3664; widening;56288;54666;2;15;1;6;2;0.3333333333333333; TERMINATED;0;1;0;14
3665; widening;56480;55074;2;15;2;6;1;0.16666666666666666; COMPLETED;1;0;0;14
3666; widening;56656;55213;2;15;3;6;5;0.8333333333333334; TERMINATED;0;1;0;14
3667; widening;56860;55407;2;15;4;6;3;0.5; COMPLETED;1;0;0;14
3668; widening;57175;55711;2;9;0;21;11;0.5238095238095238; COMPLETED;1;0;0;14
3669; widening;57476;55851;2;16;1;18;14;0.7777777777777778; TERMINATED;0;1;0;14
3670; widening;57696;56246;2;16;2;18;5;0.2777777777777778; COMPLETED;1;0;0;14
3671; widening;57910;56441;2;16;3;18;9;0.5; COMPLETED;1;0;0;14
3672; widening;58092;56625;2;16;4;18;17;0.9444444444444444; COMPLETED;1;0;0;14
3673; widening;58434;56771;2;10;0;15;14;0.9333333333333333; TERMINATED;0;1;0;14
3674; widening;60056;56972;2;17;1;21;5;0.23809523809523808; COMPLETED;1;0;0;14
3675; widening;60319;57373;2;17;2;21;20;0.9523809523809523; TERMINATED;0;1;0;14
3676; widening;60619;57653;2;17;3;21;16;0.7619047619047619; COMPLETED;1;0;0;14
3677; widening;61106;57879;2;17;4;21;11;0.5238095238095238; TERMINATED;0;1;0;14
3678; widening;61390;58052;2;11;0;9;5;0.5555555555555556; COMPLETED;1;0;0;14
3679; widening;61731;58326;2;18;1;18;17;0.9444444444444444; COMPLETED;1;0;0;14
3680; widening;62028;59971;2;18;2;18;9;0.5; COMPLETED;1;0;0;14
3681; widening;62379;60276;2;18;3;18;5;0.2777777777777778; COMPLETED;1;0;0;14
3682; widening;62675;60555;2;18;4;18;14;0.7777777777777778; TERMINATED;0;1;0;14
3683; widening;65472;61065;2;12;0;15;11;0.7333333333333333; COMPLETED;1;0;0;14
3684; direct;65832;61267;3;1;1;21;5;0.23809523809523808; COMPLETED;1;0;0;14
3685; direct;66093;61683;3;1;2;21;11;0.5238095238095238; TERMINATED;0;1;0;14
3686; direct;66394;61977;3;1;3;21;1;0.047619047619047616; COMPLETED;1;0;0;14
3687; direct;66857;62244;3;1;4;21;20;0.9523809523809523; TERMINATED;0;1;0;14
3688; direct;67545;62629;3;2;1;21;1;0.047619047619047616; TERMINATED;0;1;0;14
3689; direct;68039;63041;3;2;2;21;20;0.9523809523809523; COMPLETED;1;0;0;14
3690; direct;68421;65792;3;2;3;21;11;0.5238095238095238; COMPLETED;1;0;0;14
3691; direct;68733;66054;3;2;4;21;16;0.7619047619047619; COMPLETED;1;0;0;14
3692; widening;69189;66350;2;13;0;9;1;0.1111111111111111; COMPLETED;1;0;0;14
3693; direct;69438;66821;3;3;1;15;4;0.26666666666666666; COMPLETED;1;0;0;14
3694; direct;69668;67183;3;3;2;15;11;0.7333333333333333; COMPLETED;1;0;0;14
3695; direct;69922;67408;3;3;3;15;14;0.9333333333333333; COMPLETED;1;0;0;14
3696; direct;70376;67942;3;3;4;15;1;0.06666666666666667; COMPLETED;1;0;0;14
3697; widening;70758;68359;2;14;0;12;3;0.25; COMPLETED;1;0;0;14
3698; direct;71040;68683;3;4;1;15;4;0.26666666666666666; COMPLETED;1;0;0;14
3699; direct;71353;69053;3;4;2;15;8;0.5333333333333333; COMPLETED;1;0;0;14
3700; direct;71619;69384;3;4;3;15;1;0.06666666666666667; COMPLETED;1;0;0;14
3701; direct;72066;69628;3;4;4;15;14;0.9333333333333333; COMPLETED;1;0;0;14
3702; widening;72531;69865;2;15;0;6;4;0.6666666666666666; COMPLETED;1;0;0;14
3703; direct;72753;70330;3;5;1;12;9;0.75; COMPLETED;1;0;0;14
3704; direct;72989;70580;3;5;2;12;3;0.25; TERMINATED;0;1;0;14
3705; direct;73230;70990;3;5;3;12;11;0.9166666666666666; COMPLETED;1;0;0;14
3706; direct;73512;71252;3;5;4;12;1;0.08333333333333333; COMPLETED;1;0;0;14
3707; widening;73845;71573;2;16;0;18;1;0.05555555555555555; COMPLETED;1;0;0;14
3708; direct;74291;72031;3;6;1;15;4;0.26666666666666666; COMPLETED;1;0;0;14
3709; direct;74553;72398;3;6;2;15;1;0.06666666666666667; COMPLETED;1;0;0;14
3710; direct;74874;72707;3;6;3;15;14;0.9333333333333333; COMPLETED;1;0;0;14
3711; direct;75283;72934;3;6;4;15;11;0.7333333333333333; COMPLETED;1;0;0;14
3712; widening;75539;73181;2;17;0;21;1;0.047619047619047616; COMPLETED;1;0;0;14
3713; direct;75764;73450;3;7;1;6;1;0.16666666666666666; COMPLETED;1;0;0;14
3714; direct;76005;73657;3;7;2;6;2;0.3333333333333333; COMPLETED;1;0;0;14
3715; direct;76275;74249;3;7;3;6;5;0.8333333333333334; COMPLETED;1;0;0;14
3716; direct;76519;74486;3;7;4;6;3;0.5; COMPLETED;1;0;0;14
3717; direct;77141;74784;3;8;1;18;5;0.2777777777777778; COMPLETED;1;0;0;14
3718; direct;77376;75220;3;8;2;18;9;0.5; COMPLETED;1;0;0;14
3719; direct;77814;75430;3;8;3;18;1;0.05555555555555555; TERMINATED;0;1;0;14
3720; direct;78090;75706;3;8;4;18;17;0.9444444444444444; COMPLETED;1;0;0;14
3721; widening;78475;75873;2;18;0;18;1;0.05555555555555555; COMPLETED;1;0;0;14
3722; direct;78706;76165;3;9;1;12;11;0.9166666666666666; COMPLETED;1;0;0;14
3723; direct;79037;76475;3;9;2;12;9;0.75; TERMINATED;0;1;0;14
3724; direct;79265;76712;3;9;3;12;1;0.08333333333333333; COMPLETED;1;0;0;14
3725; direct;79733;77078;3;9;4;12;6;0.5; COMPLETED;1;0;0;14
3726; direct;81800;77341;3;10;0;6;3;0.5; COMPLETED;1;0;0;14
3727; direct;81948;77648;3;1;0;21;16;0.7619047619047619; COMPLETED;1;0;0;14
3728; direct;82115;77992;3;10;1;6;5;0.8333333333333334; COMPLETED;1;0;0;14
3729; direct;82366;78356;3;10;2;6;1;0.16666666666666666; COMPLETED;1;0;0;14
3730; direct;82541;78663;3;10;3;6;2;0.3333333333333333; COMPLETED;1;0;0;14
3731; direct;82711;78974;3;10;4;6;4;0.6666666666666666; COMPLETED;1;0;0;14
3732; direct;82909;79213;3;11;0;9;8;0.8888888888888888; COMPLETED;1;0;0;14
3733; direct;82967;79450;3;2;0;21;5;0.23809523809523808; COMPLETED;1;0;0;14
3734; direct;83185;79890;3;11;1;9;1;0.1111111111111111; COMPLETED;1;0;0;14
3735; direct;83433;82080;3;11;2;9;7;0.7777777777777778; TERMINATED;0;1;0;14
3736; direct;83658;82305;3;11;3;9;5;0.5555555555555556; COMPLETED;1;0;0;14
3737; direct;83902;82495;3;11;4;9;2;0.2222222222222222; COMPLETED;1;0;0;14
3738; direct;84085;82660;3;12;0;12;11;0.9166666666666666; COMPLETED;1;0;0;14
3739; direct;84294;82856;3;3;0;15;8;0.5333333333333333; COMPLETED;1;0;0;14
3740; direct;84575;83130;3;12;1;12;6;0.5; COMPLETED;1;0;0;14
3741; direct;84814;83397;3;12;2;12;9;0.75; COMPLETED;1;0;0;14
3742; direct;85063;83605;3;12;3;12;1;0.08333333333333333; COMPLETED;1;0;0;14
3743; direct;85493;83842;3;12;4;12;3;0.25; COMPLETED;1;0;0;14
3744; direct;85693;84046;3;13;0;18;1;0.05555555555555555; COMPLETED;1;0;0;14
3745; direct;85743;84517;3;4;0;15;11;0.7333333333333333; COMPLETED;1;0;0;14
3746; direct;86018;84766;3;13;1;18;9;0.5; COMPLETED;1;0;0;14
