;;;;;Duration;Duration;Duration;Duration;Duration;Target;Target;Target;Target;Target;Target_Relative;Target_Relative;Target_Relative;Target_Relative;Target_Relative;Duration_Sum
Trial;;;;;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;
Proband;Block;Task;MappingMethod;NumLayers;;;;;;;;;;;;;;;;
20;3;14; densening;9;5.431;6.315;6.341;6.985;7.703;1.0;5.0;2.0;7.0;8.0;0.1111111111111111;0.5555555555555556;0.2222222222222222;0.7777777777777778;0.8888888888888888;32.775
20;3;15; densening;18;14.31;5.522;8.228;9.172;14.851;9.0;1.0;14.0;17.0;5.0;0.5;0.05555555555555555;0.7777777777777778;0.9444444444444444;0.2777777777777778;52.083
20;3;16; densening;12;8.578;8.64;4.36;7.161;5.593;9.0;11.0;3.0;6.0;1.0;0.75;0.9166666666666666;0.25;0.5;0.08333333333333333;34.331999999999994
20;3;17; densening;12;6.777;3.47;8.326;5.025;6.866;3.0;6.0;11.0;1.0;9.0;0.25;0.5;0.9166666666666666;0.08333333333333333;0.75;30.464
20;3;18; densening;15;8.053;5.297;6.285;7.77;10.12;4.0;1.0;11.0;8.0;14.0;0.26666666666666666;0.06666666666666667;0.7333333333333333;0.5333333333333333;0.9333333333333333;37.525
22;1;1; densening;12;8.451;14.84;9.795;5.72;5.517;6.0;11.0;9.0;3.0;1.0;0.5;0.9166666666666666;0.75;0.25;0.08333333333333333;44.323
22;1;2; densening;18;12.498;6.628;6.606;9.57;5.621;17.0;9.0;5.0;14.0;1.0;0.9444444444444444;0.5;0.2777777777777778;0.7777777777777778;0.05555555555555555;40.923
22;1;3; densening;9;6.697;8.419;7.17;5.442;7.527;7.0;8.0;5.0;1.0;2.0;0.7777777777777778;0.8888888888888888;0.5555555555555556;0.1111111111111111;0.2222222222222222;35.255
22;1;4; densening;6;5.51;6.43;5.011;4.568;7.552;4.0;3.0;2.0;1.0;5.0;0.6666666666666666;0.5;0.3333333333333333;0.16666666666666666;0.8333333333333334;29.070999999999998
22;1;5; densening;18;10.733;8.336;9.021;9.294;6.838;9.0;14.0;17.0;1.0;5.0;0.5;0.7777777777777778;0.9444444444444444;0.05555555555555555;0.2777777777777778;44.222
22;1;6; densening;15;8.677;12.16;5.683;6.855;8.358;11.0;14.0;1.0;4.0;8.0;0.7333333333333333;0.9333333333333333;0.06666666666666667;0.26666666666666666;0.5333333333333333;41.733000000000004
22;1;7; densening;6;7.302;6.667;10.959;9.718;7.857;1.0;2.0;4.0;5.0;3.0;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.8333333333333334;0.5;42.503
22;1;8; densening;12;6.502;9.509;5.272;10.352;9.929;6.0;3.0;1.0;11.0;9.0;0.5;0.25;0.08333333333333333;0.9166666666666666;0.75;41.564
22;1;9; densening;21;6.513;10.84;11.59;10.378;12.348;1.0;16.0;20.0;5.0;11.0;0.047619047619047616;0.7619047619047619;0.9523809523809523;0.23809523809523808;0.5238095238095238;51.669
22;1;10; densening;18;8.687;8.322;6.125;5.744;13.186;17.0;5.0;1.0;9.0;14.0;0.9444444444444444;0.2777777777777778;0.05555555555555555;0.5;0.7777777777777778;42.064
22;1;11; densening;21;10.256;6.284;8.389;11.156;6.919;16.0;1.0;11.0;20.0;5.0;0.7619047619047619;0.047619047619047616;0.5238095238095238;0.9523809523809523;0.23809523809523808;43.004
22;1;12; densening;15;6.838;10.785;10.013;8.862;7.455;4.0;14.0;1.0;11.0;8.0;0.26666666666666666;0.9333333333333333;0.06666666666666667;0.7333333333333333;0.5333333333333333;43.953
22;1;13; densening;9;6.972;5.507;7.988;9.941;5.981;5.0;1.0;7.0;8.0;2.0;0.5555555555555556;0.1111111111111111;0.7777777777777778;0.8888888888888888;0.2222222222222222;36.389
22;1;14; densening;21;9.501;5.534;10.46;7.64;6.708;16.0;1.0;20.0;11.0;5.0;0.7619047619047619;0.047619047619047616;0.9523809523809523;0.5238095238095238;0.23809523809523808;39.842999999999996
22;1;15; densening;6;3.184;5.683;4.416;8.05;6.317;3.0;2.0;1.0;5.0;4.0;0.5;0.3333333333333333;0.16666666666666666;0.8333333333333334;0.6666666666666666;27.650000000000002
22;1;16; densening;9;6.71;6.34;3.344;5.953;6.846;5.0;1.0;7.0;2.0;8.0;0.5555555555555556;0.1111111111111111;0.7777777777777778;0.2222222222222222;0.8888888888888888;29.193
22;1;17; densening;15;7.494;5.214;8.77;5.044;5.952;14.0;8.0;11.0;1.0;4.0;0.9333333333333333;0.5333333333333333;0.7333333333333333;0.06666666666666667;0.26666666666666666;32.474000000000004
22;1;18; densening;12;7.483;7.759;15.414;7.041;2.958;9.0;3.0;11.0;6.0;1.0;0.75;0.25;0.9166666666666666;0.5;0.08333333333333333;40.655
22;2;1; widening;9;5.949;6.678;6.423;6.728;3.134;8.0;5.0;7.0;1.0;2.0;0.8888888888888888;0.5555555555555556;0.7777777777777778;0.1111111111111111;0.2222222222222222;28.912
22;2;2; widening;21;8.166;6.266;8.969;9.757;7.241;16.0;11.0;20.0;1.0;5.0;0.7619047619047619;0.5238095238095238;0.9523809523809523;0.047619047619047616;0.23809523809523808;40.399
22;2;3; widening;18;8.794;8.828;5.926;5.986;9.149;1.0;14.0;5.0;9.0;17.0;0.05555555555555555;0.7777777777777778;0.2777777777777778;0.5;0.9444444444444444;38.683
22;2;4; widening;9;5.26;3.695;7.702;6.043;6.972;7.0;2.0;8.0;5.0;1.0;0.7777777777777778;0.2222222222222222;0.8888888888888888;0.5555555555555556;0.1111111111111111;29.672
22;2;5; widening;12;6.562;7.074;11.745;6.654;7.333;3.0;1.0;6.0;9.0;11.0;0.25;0.08333333333333333;0.5;0.75;0.9166666666666666;39.367999999999995
22;2;6; widening;15;8.571;8.022;5.624;5.972;7.695;4.0;11.0;8.0;14.0;1.0;0.26666666666666666;0.7333333333333333;0.5333333333333333;0.9333333333333333;0.06666666666666667;35.884
22;2;7; widening;21;10.747;9.789;8.457;7.134;7.257;20.0;1.0;16.0;11.0;5.0;0.9523809523809523;0.047619047619047616;0.7619047619047619;0.5238095238095238;0.23809523809523808;43.384
22;2;8; widening;18;7.701;11.025;4.048;7.855;8.694;14.0;1.0;5.0;9.0;17.0;0.7777777777777778;0.05555555555555555;0.2777777777777778;0.5;0.9444444444444444;39.323
22;2;9; widening;9;4.817;5.822;6.474;6.843;9.078;5.0;7.0;1.0;8.0;2.0;0.5555555555555556;0.7777777777777778;0.1111111111111111;0.8888888888888888;0.2222222222222222;33.034
22;2;10; widening;6;7.975;4.559;6.212;2.729;6.81;1.0;2.0;3.0;4.0;5.0;0.16666666666666666;0.3333333333333333;0.5;0.6666666666666666;0.8333333333333334;28.284999999999997
22;2;11; widening;6;4.915;6.808;5.61;4.544;6.293;3.0;5.0;2.0;1.0;4.0;0.5;0.8333333333333334;0.3333333333333333;0.16666666666666666;0.6666666666666666;28.169999999999998
22;2;12; widening;6;6.169;3.48;4.152;4.237;3.512;4.0;1.0;2.0;3.0;5.0;0.6666666666666666;0.16666666666666666;0.3333333333333333;0.5;0.8333333333333334;21.549999999999997
22;2;13; widening;18;11.723;11.623;10.056;6.533;7.486;1.0;17.0;5.0;9.0;14.0;0.05555555555555555;0.9444444444444444;0.2777777777777778;0.5;0.7777777777777778;47.421
22;2;14; widening;15;8.381;8.042;6.82;11.102;4.581;1.0;14.0;8.0;4.0;11.0;0.06666666666666667;0.9333333333333333;0.5333333333333333;0.26666666666666666;0.7333333333333333;38.926
22;2;15; widening;15;6.608;7.995;8.461;7.227;6.311;11.0;8.0;14.0;4.0;1.0;0.7333333333333333;0.5333333333333333;0.9333333333333333;0.26666666666666666;0.06666666666666667;36.602000000000004
22;2;16; widening;12;6.112;7.391;15.3;10.645;9.179;6.0;9.0;1.0;11.0;3.0;0.5;0.75;0.08333333333333333;0.9166666666666666;0.25;48.627
22;2;17; widening;21;8.955;11.446;11.314;21.068;7.974;1.0;20.0;11.0;5.0;16.0;0.047619047619047616;0.9523809523809523;0.5238095238095238;0.23809523809523808;0.7619047619047619;60.757000000000005
22;2;18; widening;12;9.161;7.147;6.811;6.938;11.21;3.0;11.0;6.0;9.0;1.0;0.25;0.9166666666666666;0.5;0.75;0.08333333333333333;41.266999999999996
22;3;1; direct;21;8.423;8.449;9.911;6.326;7.45;5.0;16.0;20.0;11.0;1.0;0.23809523809523808;0.7619047619047619;0.9523809523809523;0.5238095238095238;0.047619047619047616;40.559000000000005
22;3;2; direct;9;6.689;5.035;3.115;10.015;8.758;5.0;2.0;1.0;7.0;8.0;0.5555555555555556;0.2222222222222222;0.1111111111111111;0.7777777777777778;0.8888888888888888;33.611999999999995
22;3;3; direct;12;7.67;7.297;15.895;5.886;7.322;11.0;9.0;1.0;3.0;6.0;0.9166666666666666;0.75;0.08333333333333333;0.25;0.5;44.07
22;3;4; direct;12;7.339;7.51;8.901;8.059;8.171;1.0;11.0;6.0;9.0;3.0;0.08333333333333333;0.9166666666666666;0.5;0.75;0.25;39.98
22;3;5; direct;15;6.252;10.03;8.402;8.449;13.788;4.0;11.0;8.0;14.0;1.0;0.26666666666666666;0.7333333333333333;0.5333333333333333;0.9333333333333333;0.06666666666666667;46.92099999999999
22;3;6; direct;15;9.052;5.733;11.453;7.185;7.261;11.0;4.0;14.0;8.0;1.0;0.7333333333333333;0.26666666666666666;0.9333333333333333;0.5333333333333333;0.06666666666666667;40.684000000000005
22;3;7; direct;6;6.35;6.329;6.949;5.662;6.656;4.0;1.0;5.0;3.0;2.0;0.6666666666666666;0.16666666666666666;0.8333333333333334;0.5;0.3333333333333333;31.945999999999998
22;3;8; direct;18;8.981;9.276;6.719;10.897;8.326;17.0;14.0;5.0;9.0;1.0;0.9444444444444444;0.7777777777777778;0.2777777777777778;0.5;0.05555555555555555;44.199
22;3;9; direct;15;7.272;6.874;9.122;9.095;10.666;14.0;1.0;8.0;11.0;4.0;0.9333333333333333;0.06666666666666667;0.5333333333333333;0.7333333333333333;0.26666666666666666;43.028999999999996
22;3;10; direct;21;7.358;9.111;9.715;5.957;6.456;1.0;20.0;16.0;5.0;11.0;0.047619047619047616;0.9523809523809523;0.7619047619047619;0.23809523809523808;0.5238095238095238;38.597
22;3;11; direct;9;6.583;10.239;6.792;5.26;6.743;2.0;7.0;8.0;5.0;1.0;0.2222222222222222;0.7777777777777778;0.8888888888888888;0.5555555555555556;0.1111111111111111;35.617000000000004
22;3;12; direct;6;7.851;5.796;3.851;4.939;5.405;5.0;2.0;4.0;3.0;1.0;0.8333333333333334;0.3333333333333333;0.6666666666666666;0.5;0.16666666666666666;27.842000000000002
22;3;13; direct;12;6.427;8.039;3.893;4.97;8.469;6.0;9.0;3.0;1.0;11.0;0.5;0.75;0.25;0.08333333333333333;0.9166666666666666;31.797999999999995
22;3;14; direct;6;5.927;5.642;4.987;5.754;5.558;2.0;3.0;1.0;5.0;4.0;0.3333333333333333;0.5;0.16666666666666666;0.8333333333333334;0.6666666666666666;27.867999999999995
22;3;15; direct;18;10.024;7.282;12.203;5.952;7.679;1.0;9.0;17.0;5.0;14.0;0.05555555555555555;0.5;0.9444444444444444;0.2777777777777778;0.7777777777777778;43.14
22;3;16; direct;18;7.349;5.951;7.432;10.217;7.215;14.0;9.0;5.0;17.0;1.0;0.7777777777777778;0.5;0.2777777777777778;0.9444444444444444;0.05555555555555555;38.164
22;3;17; direct;9;7.55;10.122;5.831;5.577;5.829;5.0;8.0;7.0;1.0;2.0;0.5555555555555556;0.8888888888888888;0.7777777777777778;0.1111111111111111;0.2222222222222222;34.909
22;3;18; direct;21;10.646;6.377;10.171;8.926;12.328;16.0;5.0;11.0;1.0;20.0;0.7619047619047619;0.23809523809523808;0.5238095238095238;0.047619047619047616;0.9523809523809523;48.44799999999999
23;1;1; direct;12;6.72;9.597;7.669;7.535;9.09;3.0;11.0;9.0;6.0;1.0;0.25;0.9166666666666666;0.75;0.5;0.08333333333333333;40.611000000000004
23;1;2; direct;15;8.09;6.643;6.606;9.083;10.883;11.0;8.0;4.0;14.0;1.0;0.7333333333333333;0.5333333333333333;0.26666666666666666;0.9333333333333333;0.06666666666666667;41.30499999999999
23;1;3; direct;15;10.038;7.615;11.197;8.497;9.706;11.0;14.0;1.0;8.0;4.0;0.7333333333333333;0.9333333333333333;0.06666666666666667;0.5333333333333333;0.26666666666666666;47.053
23;1;4; direct;9;6.437;6.921;7.438;7.064;6.44;5.0;2.0;8.0;1.0;7.0;0.5555555555555556;0.2222222222222222;0.8888888888888888;0.1111111111111111;0.7777777777777778;34.3
23;1;5; direct;21;8.731;13.941;7.852;5.276;9.623;11.0;20.0;5.0;1.0;16.0;0.5238095238095238;0.9523809523809523;0.23809523809523808;0.047619047619047616;0.7619047619047619;45.422999999999995
23;1;6; direct;6;3.831;5.141;5.797;5.148;5.424;5.0;3.0;4.0;1.0;2.0;0.8333333333333334;0.5;0.6666666666666666;0.16666666666666666;0.3333333333333333;25.340999999999998
23;1;7; direct;18;9.493;8.105;6.506;6.312;11.92;14.0;17.0;9.0;5.0;1.0;0.7777777777777778;0.9444444444444444;0.5;0.2777777777777778;0.05555555555555555;42.336
23;1;8; direct;9;7.292;6.085;7.238;4.398;11.087;7.0;5.0;1.0;2.0;8.0;0.7777777777777778;0.5555555555555556;0.1111111111111111;0.2222222222222222;0.8888888888888888;36.099999999999994
23;1;9; direct;12;6.908;6.735;5.257;7.618;6.565;11.0;6.0;3.0;1.0;9.0;0.9166666666666666;0.5;0.25;0.08333333333333333;0.75;33.083
23;1;10; direct;21;9.815;12.513;8.034;6.958;8.212;5.0;1.0;20.0;11.0;16.0;0.23809523809523808;0.047619047619047616;0.9523809523809523;0.5238095238095238;0.7619047619047619;45.532
23;1;11; direct;18;6.319;6.668;10.628;6.67;9.996;5.0;9.0;1.0;17.0;14.0;0.2777777777777778;0.5;0.05555555555555555;0.9444444444444444;0.7777777777777778;40.281000000000006
23;1;12; direct;12;6.708;6.156;7.029;5.717;6.676;3.0;1.0;6.0;11.0;9.0;0.25;0.08333333333333333;0.5;0.9166666666666666;0.75;32.286
23;1;13; direct;6;6.121;6.015;5.312;6.163;5.935;4.0;1.0;2.0;5.0;3.0;0.6666666666666666;0.16666666666666666;0.3333333333333333;0.8333333333333334;0.5;29.546
23;1;14; direct;6;2.988;6.739;8.895;5.106;6.895;2.0;3.0;5.0;4.0;1.0;0.3333333333333333;0.5;0.8333333333333334;0.6666666666666666;0.16666666666666666;30.623
23;1;15; direct;15;7.781;7.04;7.29;11.259;10.906;1.0;8.0;11.0;14.0;4.0;0.06666666666666667;0.5333333333333333;0.7333333333333333;0.9333333333333333;0.26666666666666666;44.276
23;1;16; direct;21;9.41;8.884;5.33;5.345;7.463;16.0;20.0;5.0;1.0;11.0;0.7619047619047619;0.9523809523809523;0.23809523809523808;0.047619047619047616;0.5238095238095238;36.432
23;1;17; direct;18;8.195;6.072;7.244;7.389;6.369;1.0;17.0;9.0;5.0;14.0;0.05555555555555555;0.9444444444444444;0.5;0.2777777777777778;0.7777777777777778;35.269
23;1;18; direct;9;5.221;6.642;5.204;7.517;6.572;1.0;5.0;2.0;8.0;7.0;0.1111111111111111;0.5555555555555556;0.2222222222222222;0.8888888888888888;0.7777777777777778;31.156
23;2;1; widening;9;11.6;4.956;6.202;6.07;5.334;1.0;2.0;8.0;5.0;7.0;0.1111111111111111;0.2222222222222222;0.8888888888888888;0.5555555555555556;0.7777777777777778;34.162000000000006
23;2;2; widening;12;7.28;6.042;19.098;6.239;13.453;6.0;9.0;1.0;3.0;11.0;0.5;0.75;0.08333333333333333;0.25;0.9166666666666666;52.111999999999995
23;2;3; widening;18;7.269;12.271;45.35;8.138;5.759;14.0;5.0;1.0;17.0;9.0;0.7777777777777778;0.2777777777777778;0.05555555555555555;0.9444444444444444;0.5;78.787
23;2;4; widening;21;7.866;7.767;5.851;55.618;5.879;20.0;16.0;11.0;1.0;5.0;0.9523809523809523;0.7619047619047619;0.5238095238095238;0.047619047619047616;0.23809523809523808;82.98100000000001
23;2;5; widening;6;5.203;6.393;5.481;5.178;5.05;3.0;5.0;4.0;2.0;1.0;0.5;0.8333333333333334;0.6666666666666666;0.3333333333333333;0.16666666666666666;27.305
23;2;6; widening;21;7.675;7.021;7.546;12.143;7.607;20.0;16.0;5.0;1.0;11.0;0.9523809523809523;0.7619047619047619;0.23809523809523808;0.047619047619047616;0.5238095238095238;41.992000000000004
23;2;7; widening;12;7.168;7.012;7.316;5.996;6.247;9.0;1.0;11.0;3.0;6.0;0.75;0.08333333333333333;0.9166666666666666;0.25;0.5;33.739
23;2;8; widening;9;7.407;5.464;6.383;5.246;6.369;1.0;5.0;8.0;2.0;7.0;0.1111111111111111;0.5555555555555556;0.8888888888888888;0.2222222222222222;0.7777777777777778;30.869
23;2;9; widening;18;8.717;7.439;5.772;5.696;8.419;9.0;17.0;1.0;5.0;14.0;0.5;0.9444444444444444;0.05555555555555555;0.2777777777777778;0.7777777777777778;36.04299999999999
23;2;10; widening;6;6.123;5.852;5.417;5.471;6.289;1.0;4.0;3.0;2.0;5.0;0.16666666666666666;0.6666666666666666;0.5;0.3333333333333333;0.8333333333333334;29.152
23;2;11; widening;6;5.084;4.34;5.142;6.436;5.443;4.0;1.0;2.0;5.0;3.0;0.6666666666666666;0.16666666666666666;0.3333333333333333;0.8333333333333334;0.5;26.445
23;2;12; widening;9;5.867;6.831;6.869;6.448;5.58;7.0;2.0;8.0;5.0;1.0;0.7777777777777778;0.2222222222222222;0.8888888888888888;0.5555555555555556;0.1111111111111111;31.595
23;2;13; widening;15;16.508;6.708;7.532;8.711;9.12;1.0;8.0;11.0;4.0;14.0;0.06666666666666667;0.5333333333333333;0.7333333333333333;0.26666666666666666;0.9333333333333333;48.579
23;2;14; widening;21;8.395;5.661;9.261;15.958;7.133;16.0;11.0;20.0;1.0;5.0;0.7619047619047619;0.5238095238095238;0.9523809523809523;0.047619047619047616;0.23809523809523808;46.408
23;2;15; widening;15;7.544;7.683;5.648;9.548;6.418;8.0;11.0;4.0;14.0;1.0;0.5333333333333333;0.7333333333333333;0.26666666666666666;0.9333333333333333;0.06666666666666667;36.841
23;2;16; widening;12;5.873;8.823;6.539;5.545;7.755;1.0;9.0;6.0;3.0;11.0;0.08333333333333333;0.75;0.5;0.25;0.9166666666666666;34.535000000000004
23;2;17; widening;18;7.77;6.051;6.095;8.051;7.299;17.0;1.0;5.0;14.0;9.0;0.9444444444444444;0.05555555555555555;0.2777777777777778;0.7777777777777778;0.5;35.266
23;2;18; widening;15;7.99;6.975;5.825;10.827;6.395;14.0;11.0;8.0;4.0;1.0;0.9333333333333333;0.7333333333333333;0.5333333333333333;0.26666666666666666;0.06666666666666667;38.012
23;3;1; densening;18;8.457;7.96;9.289;5.544;12.511;5.0;9.0;14.0;1.0;17.0;0.2777777777777778;0.5;0.7777777777777778;0.05555555555555555;0.9444444444444444;43.761
23;3;2; densening;9;8.397;4.879;9.314;9.923;6.77;5.0;1.0;7.0;8.0;2.0;0.5555555555555556;0.1111111111111111;0.7777777777777778;0.8888888888888888;0.2222222222222222;39.283
23;3;3; densening;6;5.988;6.728;3.263;6.418;7.431;2.0;4.0;1.0;3.0;5.0;0.3333333333333333;0.6666666666666666;0.16666666666666666;0.5;0.8333333333333334;29.828000000000003
23;3;4; densening;12;8.327;7.294;7.699;6.469;6.47;9.0;11.0;6.0;1.0;3.0;0.75;0.9166666666666666;0.5;0.08333333333333333;0.25;36.259
23;3;5; densening;18;6.902;9.035;6.145;7.824;8.918;5.0;14.0;1.0;9.0;17.0;0.2777777777777778;0.7777777777777778;0.05555555555555555;0.5;0.9444444444444444;38.824
23;3;6; densening;15;10.521;6.259;9.152;6.033;8.465;14.0;1.0;11.0;4.0;8.0;0.9333333333333333;0.06666666666666667;0.7333333333333333;0.26666666666666666;0.5333333333333333;40.43000000000001
23;3;7; densening;21;7.216;13.654;10.3;5.075;10.624;5.0;11.0;20.0;1.0;16.0;0.23809523809523808;0.5238095238095238;0.9523809523809523;0.047619047619047616;0.7619047619047619;46.86900000000001
23;3;8; densening;12;5.845;9.318;5.159;7.87;9.775;1.0;9.0;3.0;6.0;11.0;0.08333333333333333;0.75;0.25;0.5;0.9166666666666666;37.967
23;3;9; densening;15;6.907;5.534;9.653;7.791;7.906;14.0;1.0;11.0;4.0;8.0;0.9333333333333333;0.06666666666666667;0.7333333333333333;0.26666666666666666;0.5333333333333333;37.791000000000004
23;3;10; densening;21;8.527;5.615;8.916;10.131;11.362;5.0;1.0;11.0;16.0;20.0;0.23809523809523808;0.047619047619047616;0.5238095238095238;0.7619047619047619;0.9523809523809523;44.551
23;3;11; densening;21;8.856;9.191;7.399;10.464;6.632;16.0;5.0;11.0;1.0;20.0;0.7619047619047619;0.23809523809523808;0.5238095238095238;0.047619047619047616;0.9523809523809523;42.542
23;3;12; densening;15;7.536;6.011;10.777;9.323;7.522;8.0;4.0;14.0;11.0;1.0;0.5333333333333333;0.26666666666666666;0.9333333333333333;0.7333333333333333;0.06666666666666667;41.169
23;3;13; densening;18;11.738;10.14;5.419;10.346;6.401;17.0;14.0;1.0;9.0;5.0;0.9444444444444444;0.7777777777777778;0.05555555555555555;0.5;0.2777777777777778;44.044
23;3;14; densening;9;5.719;8.235;4.431;9.405;6.093;2.0;5.0;1.0;7.0;8.0;0.2222222222222222;0.5555555555555556;0.1111111111111111;0.7777777777777778;0.8888888888888888;33.882999999999996
23;3;15; densening;6;3.915;7.15;5.465;3.899;4.033;4.0;3.0;1.0;2.0;5.0;0.6666666666666666;0.5;0.16666666666666666;0.3333333333333333;0.8333333333333334;24.462000000000003
23;3;16; densening;12;7.256;4.836;8.919;8.89;8.859;3.0;1.0;6.0;9.0;11.0;0.25;0.08333333333333333;0.5;0.75;0.9166666666666666;38.760000000000005
23;3;17; densening;9;7.263;8.299;5.242;8.159;5.391;5.0;8.0;1.0;7.0;2.0;0.5555555555555556;0.8888888888888888;0.1111111111111111;0.7777777777777778;0.2222222222222222;34.354
23;3;18; densening;6;6.205;5.156;6.603;8.721;6.198;3.0;1.0;2.0;5.0;4.0;0.5;0.16666666666666666;0.3333333333333333;0.8333333333333334;0.6666666666666666;32.882999999999996
24;1;1; densening;9;9.766;6.855;10.167;10.828;2.941;8.0;2.0;7.0;1.0;5.0;0.8888888888888888;0.2222222222222222;0.7777777777777778;0.1111111111111111;0.5555555555555556;40.557
24;1;2; densening;18;7.536;12.745;6.48;9.126;7.193;9.0;17.0;14.0;1.0;5.0;0.5;0.9444444444444444;0.7777777777777778;0.05555555555555555;0.2777777777777778;43.08
24;1;3; densening;6;9.02;9.087;6.428;5.216;4.801;3.0;4.0;5.0;1.0;2.0;0.5;0.6666666666666666;0.8333333333333334;0.16666666666666666;0.3333333333333333;34.552
24;1;4; densening;12;8.232;11.561;6.99;8.471;8.571;11.0;3.0;6.0;1.0;9.0;0.9166666666666666;0.25;0.5;0.08333333333333333;0.75;43.825
24;1;5; densening;18;8.151;5.18;6.262;5.556;9.7;14.0;17.0;1.0;5.0;9.0;0.7777777777777778;0.9444444444444444;0.05555555555555555;0.2777777777777778;0.5;34.849000000000004
24;1;6; densening;6;4.017;5.97;4.324;8.321;2.827;1.0;4.0;5.0;3.0;2.0;0.16666666666666666;0.6666666666666666;0.8333333333333334;0.5;0.3333333333333333;25.458999999999996
24;1;7; densening;21;7.049;7.677;8.476;29.476;10.636;5.0;1.0;11.0;20.0;16.0;0.23809523809523808;0.047619047619047616;0.5238095238095238;0.9523809523809523;0.7619047619047619;63.31399999999999
24;1;8; densening;12;7.431;8.209;12.213;5.466;7.504;11.0;1.0;6.0;3.0;9.0;0.9166666666666666;0.08333333333333333;0.5;0.25;0.75;40.823
24;1;9; densening;15;9.223;3.218;11.748;8.56;6.631;4.0;14.0;1.0;8.0;11.0;0.26666666666666666;0.9333333333333333;0.06666666666666667;0.5333333333333333;0.7333333333333333;39.38
24;1;10; densening;15;5.703;9.725;5.11;4.709;6.474;1.0;4.0;8.0;14.0;11.0;0.06666666666666667;0.26666666666666666;0.5333333333333333;0.9333333333333333;0.7333333333333333;31.721
24;1;11; densening;9;7.394;4.291;4.542;5.978;13.247;5.0;7.0;1.0;2.0;8.0;0.5555555555555556;0.7777777777777778;0.1111111111111111;0.2222222222222222;0.8888888888888888;35.452
24;1;12; densening;9;6.852;6.763;6.078;16.983;5.681;5.0;2.0;1.0;8.0;7.0;0.5555555555555556;0.2222222222222222;0.1111111111111111;0.8888888888888888;0.7777777777777778;42.357
24;1;13; densening;15;7.726;9.851;12.395;9.7;7.416;11.0;4.0;14.0;8.0;1.0;0.7333333333333333;0.26666666666666666;0.9333333333333333;0.5333333333333333;0.06666666666666667;47.087999999999994
24;1;14; densening;12;6.931;11.687;7.842;5.682;12.62;11.0;1.0;3.0;6.0;9.0;0.9166666666666666;0.08333333333333333;0.25;0.5;0.75;44.76199999999999
24;1;15; densening;18;5.935;18.235;9.987;5.214;16.412;5.0;17.0;1.0;9.0;14.0;0.2777777777777778;0.9444444444444444;0.05555555555555555;0.5;0.7777777777777778;55.782999999999994
24;1;16; densening;6;7.563;4.73;8.041;4.196;6.395;4.0;2.0;5.0;1.0;3.0;0.6666666666666666;0.3333333333333333;0.8333333333333334;0.16666666666666666;0.5;30.925
