;;;;;Result;Result;Result;Result;Result;Peaks_Total;Peaks_Total;Peaks_Total;Peaks_Total;Peaks_Total;Peaks_BeforeHold;Peaks_BeforeHold;Peaks_BeforeHold;Peaks_BeforeHold;Peaks_BeforeHold;Peaks_AfterHold;Peaks_AfterHold;Peaks_AfterHold;Peaks_AfterHold;Peaks_AfterHold;Peaks_lower;Peaks_lower;Peaks_lower;Peaks_lower;Peaks_lower;Peaks_deeper;Peaks_deeper;Peaks_deeper;Peaks_deeper;Peaks_deeper;Peaks_between;Peaks_between;Peaks_between;Peaks_between;Peaks_between;TargetLayer;TargetLayer;TargetLayer;TargetLayer;TargetLayer;rate_before;rate_after;rate_lower;rate_deeper;rate_between;rate_sum
Trial;;;;;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;;;;;;
Proband;Block;Task;MappingMethod;NumLayers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;3;9; direct;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;7;4;3;4;3;7;4;3;4;3;0;0;0;0;0;7;4;3;1;1;0;0;0;3;0;0;0;0;0;2;7;8;5;1;2;4.2;0.0;3.2;0.6;0.4;4.2
13;3;10; direct;15; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;2;3;9;9;8;2;3;9;9;8;0;0;0;0;0;2;3;2;9;7;0;0;5;0;0;0;0;2;0;1;4;11;1;14;8;6.2;0.0;4.6;1.0;0.6;6.2
13;3;11; direct;21; COMPLETED; TERMINATED; COMPLETED; TERMINATED; COMPLETED;1;2;5;2;9;1;2;5;2;9;0;0;0;0;0;1;1;5;1;9;0;1;0;1;0;0;0;0;0;0;20;5;16;1;11;3.8;0.0;3.4;0.4;0.0;3.8
13;3;12; direct;18; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;6;4;5;3;3;6;4;5;3;3;0;0;0;0;0;6;4;5;3;1;0;0;0;0;0;0;0;0;0;2;1;9;17;14;5;4.2;0.0;3.8;0.0;0.4;4.2
13;3;13; direct;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;3;3;3;3;2;3;3;3;3;0;0;0;0;0;2;1;1;3;3;0;2;2;0;0;0;0;0;0;0;11;3;1;9;6;2.8;0.0;2.0;0.8;0.0;2.8
13;3;14; direct;6; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;4;4;1;2;0;4;4;1;2;0;0;0;0;0;0;4;1;1;2;0;0;3;0;0;0;0;0;0;0;5;3;1;2;4;2.2;0.0;1.6;0.6;0.0;2.2
13;3;15; direct;21; COMPLETED; TERMINATED; COMPLETED; COMPLETED; TERMINATED;1;2;3;5;4;1;2;3;5;4;0;0;0;0;0;1;2;1;5;1;0;0;2;0;3;0;0;0;0;0;16;20;5;11;1;3.0;0.0;2.0;1.0;0.0;3.0
13;3;16; direct;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;3;3;3;3;1;3;3;3;3;0;0;0;0;0;1;3;1;1;3;0;0;2;0;0;0;0;0;2;0;7;5;1;2;8;2.6;0.0;1.8;0.4;0.4;2.6
13;3;17; direct;18; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;1;3;6;8;3;1;3;6;8;3;0;0;0;0;0;1;2;1;8;3;0;0;5;0;0;0;1;0;0;0;9;5;1;14;17;4.2;0.0;3.0;1.0;0.2;4.2
13;3;18; direct;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;2;2;3;2;1;2;2;3;2;0;0;0;0;0;1;2;2;1;2;0;0;0;2;0;0;0;0;0;0;2;5;7;1;8;2.0;0.0;1.6;0.4;0.0;2.0
14;1;1; densening;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;9;4;3;3;3;9;4;3;3;3;0;0;0;0;0;9;4;2;3;3;0;0;1;0;0;0;0;0;0;0;5;11;1;16;20;4.4;0.0;4.2;0.2;0.0;4.4
14;1;2; densening;9; TERMINATED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;0;5;2;0;5;0;5;2;0;5;0;0;0;0;0;0;1;2;0;5;0;4;0;0;0;0;0;0;0;0;8;2;1;7;5;2.4;0.0;1.6;0.8;0.0;2.4
14;1;3; densening;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;0;2;1;2;0;0;2;1;2;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;1;3;5;4;1;2;1.0;0.0;0.8;0.0;0.2;1.0
14;1;4; densening;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;2;3;0;1;1;2;2;0;1;0;0;1;0;0;1;2;2;0;1;0;0;0;0;0;0;0;1;0;0;5;2;1;4;3;1.2;0.2;1.2;0.0;0.2;1.4
14;1;5; densening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;4;2;4;2;0;4;2;4;2;0;0;0;0;0;0;4;1;4;2;0;0;1;0;0;0;0;0;0;0;0;3;1;11;6;9;2.4;0.0;2.2;0.2;0.0;2.4
14;1;6; densening;18; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;2;1;2;2;4;2;1;2;2;4;0;0;0;0;0;2;1;2;2;3;0;0;0;0;0;0;0;0;0;1;9;5;14;17;1;2.2;0.0;2.0;0.0;0.2;2.2
14;1;7; densening;18; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;5;2;3;6;2;5;2;3;6;2;0;0;0;0;0;5;2;3;3;2;0;0;0;2;0;0;0;0;1;0;5;9;14;1;17;3.6;0.0;3.0;0.4;0.2;3.6
14;1;8; densening;15; COMPLETED; TERMINATED; COMPLETED; COMPLETED; TERMINATED;2;3;2;0;2;2;3;2;0;2;0;0;0;0;0;2;3;2;0;2;0;0;0;0;0;0;0;0;0;0;14;4;1;11;8;1.8;0.0;1.8;0.0;0.0;1.8
14;1;9; densening;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;4;3;3;7;2;4;3;3;7;0;0;0;0;0;2;4;3;3;7;0;0;0;0;0;0;0;0;0;0;4;8;14;11;1;3.8;0.0;3.8;0.0;0.0;3.8
14;1;10; densening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;3;2;0;6;1;3;2;0;6;1;0;0;0;0;0;3;1;0;6;1;0;1;0;0;0;0;0;0;0;0;9;1;11;6;3;2.4;0.0;2.2;0.2;0.0;2.4
14;1;11; densening;9; TERMINATED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;0;1;1;5;1;0;1;1;5;1;0;0;0;0;0;0;1;1;5;1;0;0;0;0;0;0;0;0;0;0;5;1;8;2;7;1.6;0.0;1.6;0.0;0.0;1.6
14;1;12; densening;18; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;5;2;1;5;6;5;2;1;5;6;0;0;0;0;0;5;2;1;5;6;0;0;0;0;0;0;0;0;0;0;9;1;17;14;5;3.8;0.0;3.8;0.0;0.0;3.8
14;1;13; densening;6; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;1;1;0;2;4;1;1;0;2;4;0;0;0;0;0;1;1;0;2;4;0;0;0;0;0;0;0;0;0;0;1;3;4;5;2;1.6;0.0;1.6;0.0;0.0;1.6
14;1;14; densening;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;5;2;3;2;3;5;2;3;2;3;0;0;0;0;0;5;2;3;2;3;0;0;0;0;0;0;0;0;0;0;11;20;5;1;16;3.0;0.0;3.0;0.0;0.0;3.0
14;1;15; densening;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;4;2;2;2;2;4;2;2;2;0;0;0;0;0;2;4;1;2;2;0;0;0;0;0;0;0;1;0;0;20;5;1;11;16;2.4;0.0;2.2;0.0;0.2;2.4
14;1;16; densening;12; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;1;1;1;1;5;1;1;1;1;5;0;0;0;0;0;1;1;1;1;5;0;0;0;0;0;0;0;0;0;0;1;11;9;3;6;1.8;0.0;1.8;0.0;0.0;1.8
14;1;17; densening;9; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;2;1;6;0;3;2;1;6;0;3;0;0;0;0;0;2;1;6;0;3;0;0;0;0;0;0;0;0;0;0;1;8;5;2;7;2.4;0.0;2.4;0.0;0.0;2.4
14;1;18; densening;15; COMPLETED; COMPLETED; TERMINATED; COMPLETED; TERMINATED;7;2;0;2;6;7;2;0;2;6;0;0;0;0;0;7;2;0;2;6;0;0;0;0;0;0;0;0;0;0;1;11;14;4;8;3.4;0.0;3.4;0.0;0.0;3.4
14;2;1; widening;12; COMPLETED; COMPLETED; TERMINATED; TERMINATED; COMPLETED;2;0;1;0;0;2;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;9;3;1;11;0.6;0.0;0.6;0.0;0.0;0.6
14;2;2; widening;9; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;5;1;1;4;7;5;1;1;4;7;0;0;0;0;0;5;1;1;2;7;0;0;0;0;0;0;0;0;2;0;5;8;1;2;7;3.6;0.0;3.2;0.0;0.4;3.6
14;2;3; widening;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3;1;4;5;2;0.6;0.0;0.6;0.0;0.0;0.6
14;2;4; widening;15; TERMINATED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;0;6;3;2;2;0;6;3;2;2;0;0;0;0;0;0;6;3;2;2;0;0;0;0;0;0;0;0;0;0;4;8;11;14;1;2.6;0.0;2.6;0.0;0.0;2.6
14;2;5; widening;18; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;2;0;19;4;1;2;0;19;4;1;0;0;0;0;0;2;0;19;4;1;0;0;0;0;0;0;0;0;0;0;17;1;5;9;14;5.2;0.0;5.2;0.0;0.0;5.2
14;2;6; widening;21; TERMINATED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;5;6;5;3;4;5;6;5;3;4;0;0;0;0;0;4;6;5;3;2;1;0;0;0;2;0;0;0;0;0;1;16;20;11;5;4.6;0.0;4.0;0.6;0.0;4.6
14;2;7; widening;12; COMPLETED; TERMINATED; COMPLETED; COMPLETED; TERMINATED;3;1;3;3;8;3;1;3;3;8;0;0;0;0;0;3;1;3;3;7;0;0;0;0;0;0;0;0;0;1;11;3;9;6;1;3.6;0.0;3.4;0.0;0.2;3.6
14;2;8; widening;6; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;2;0;1;2;1;2;0;1;2;1;0;0;0;0;0;2;0;1;2;1;0;0;0;0;0;0;0;0;0;0;4;5;1;2;3;1.2;0.0;1.2;0.0;0.0;1.2
14;2;9; widening;21; COMPLETED; COMPLETED; TERMINATED; COMPLETED; TERMINATED;2;1;5;7;1;2;1;5;7;1;0;0;0;0;0;2;1;4;7;1;0;0;1;0;0;0;0;0;0;0;11;16;1;20;5;3.2;0.0;3.0;0.2;0.0;3.2
14;2;10; widening;15; TERMINATED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;0;7;2;1;2;0;7;2;1;2;0;0;0;0;0;0;7;2;1;2;0;0;0;0;0;0;0;0;0;0;14;4;8;1;11;2.4;0.0;2.4;0.0;0.0;2.4
14;2;11; widening;9; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;1;0;1;3;14;1;0;1;3;14;0;0;0;0;0;1;0;1;3;14;0;0;0;0;0;0;0;0;0;0;5;7;8;2;1;3.8;0.0;3.8;0.0;0.0;3.8
14;2;12; widening;15; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;1;13;6;4;2;1;13;6;4;2;0;0;0;0;0;1;13;4;4;1;0;0;2;0;0;0;0;0;0;1;11;4;1;14;8;5.2;0.0;4.6;0.4;0.2;5.2
14;2;13; widening;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;4;2;5;3;1;4;2;5;3;1;0;0;0;0;0;3;1;5;1;1;0;1;0;0;0;1;0;0;2;0;1;2;7;5;8;3.0;0.0;2.2;0.2;0.6;3.0
14;2;14; widening;12; COMPLETED; TERMINATED; COMPLETED; COMPLETED; TERMINATED;2;0;1;0;1;2;0;1;0;1;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;9;6;11;1;0.8;0.0;0.8;0.0;0.0;0.8
14;2;15; widening;6; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;5;3;0.4;0.0;0.4;0.0;0.0;0.4
14;2;16; widening;18; TERMINATED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;0;2;1;2;2;0;2;1;2;2;0;0;0;0;0;0;2;1;1;2;0;0;0;0;0;0;0;0;1;0;1;14;5;9;17;1.4;0.0;1.2;0.0;0.2;1.4
14;2;17; widening;21; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;18;3;0;2;1;18;3;0;2;1;0;0;0;0;0;3;2;0;2;1;13;1;0;0;0;2;0;0;0;0;1;5;20;16;11;4.8;0.0;1.6;2.8;0.4;4.8
14;2;18; widening;18; TERMINATED; COMPLETED; TERMINATED; TERMINATED; COMPLETED;0;1;2;4;3;0;0;2;4;3;0;1;0;0;0;0;1;2;4;3;0;0;0;0;0;0;0;0;0;0;1;17;9;5;14;1.8;0.2;2.0;0.0;0.0;2.0
14;3;1; direct;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;4;1;4;0;2;4;1;4;0;0;0;0;0;0;2;4;1;4;0;0;0;0;0;0;0;0;0;0;0;16;5;11;1;20;2.2;0.0;2.2;0.0;0.0;2.2
14;3;2; direct;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;3;3;2;3;2;3;3;2;3;2;0;0;0;0;0;3;3;2;3;2;0;0;0;0;0;0;0;0;0;0;5;1;20;11;16;2.6;0.0;2.6;0.0;0.0;2.6
14;3;3; direct;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;1;2;0;3;2;1;2;0;3;2;0;0;0;0;0;1;1;0;3;2;0;1;0;0;0;0;0;0;0;0;8;4;11;14;1;1.6;0.0;1.4;0.2;0.0;1.6
14;3;4; direct;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;4;1;4;2;1;4;1;4;1;0;0;0;0;1;1;4;1;2;2;0;0;0;2;0;0;0;0;0;0;11;4;8;1;14;2.2;0.2;2.0;0.4;0.0;2.4000000000000004
14;3;5; direct;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;1;3;1;2;1;1;3;1;2;0;0;0;0;0;1;1;1;1;1;0;0;1;0;1;0;0;1;0;0;6;9;3;11;1;1.6;0.0;1.0;0.4;0.2;1.6
14;3;6; direct;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;1;2;6;3;1;1;2;6;3;1;0;0;0;0;0;1;2;2;3;1;0;0;4;0;0;0;0;0;0;0;8;4;1;14;11;2.6;0.0;1.8;0.8;0.0;2.6
14;3;7; direct;6; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;1;1;1;0;2;1;1;1;0;2;0;0;0;0;0;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;4;1;2;5;3;1.0;0.0;1.0;0.0;0.0;1.0
14;3;8; direct;18; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;4;1;1;2;1;4;1;1;2;0;0;0;0;0;1;4;1;1;2;0;0;0;0;0;0;0;0;0;0;14;5;9;1;17;1.8;0.0;1.8;0.0;0.0;1.8
14;3;9; direct;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;3;3;2;1;2;3;3;2;1;0;0;0;0;0;2;3;3;1;1;0;0;0;1;0;0;0;0;0;0;3;11;9;1;6;2.2;0.0;2.0;0.2;0.0;2.2
14;3;10; direct;6; TERMINATED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;1;1;0;1;1;1;1;0;1;1;0;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;3;5;1;2;4;0.8;0.2;1.0;0.0;0.0;1.0
14;3;11; direct;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;3;1;3;2;0;3;1;3;2;0;0;0;0;0;0;1;1;3;1;0;2;0;0;1;0;0;0;0;0;8;1;7;5;2;1.8;0.0;1.2;0.6;0.0;1.8
14;3;12; direct;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;4;3;10;2;2;4;2;10;2;0;0;1;0;0;2;4;3;5;2;0;0;0;4;0;0;0;0;1;0;11;6;9;1;3;4.0;0.2;3.2;0.8;0.2;4.2
14;3;13; direct;18; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;3;2;3;1;3;3;2;3;1;3;0;0;0;0;0;3;2;3;1;3;0;0;0;0;0;0;0;0;0;0;1;9;5;14;17;2.4;0.0;2.4;0.0;0.0;2.4
14;3;14; direct;21; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;0;1;0;5;2;0;1;0;5;2;0;0;0;0;0;0;1;0;5;1;0;0;0;0;0;0;0;0;0;1;20;1;16;11;5;1.6;0.0;1.4;0.0;0.2;1.6
14;3;15; direct;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;0;2;1;3;0;0;2;1;3;0;0;0;0;0;0;0;1;1;3;0;0;1;0;0;0;0;0;0;0;2;5;1;7;8;1.2;0.0;1.0;0.2;0.0;1.2
14;3;16; direct;6; COMPLETED; COMPLETED; TERMINATED; TERMINATED; COMPLETED;0;0;1;1;2;0;0;1;1;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;2;4;3;5;1;0.8;0.0;0.6;0.2;0.0;0.8
14;3;17; direct;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;3;2;3;2;2;3;2;3;2;0;0;0;0;0;2;3;1;3;2;0;0;1;0;0;0;0;0;0;0;1;8;2;5;7;2.4;0.0;2.2;0.2;0.0;2.4
14;3;18; direct;18; COMPLETED; COMPLETED; TERMINATED; COMPLETED; TERMINATED;1;5;3;2;2;1;5;3;2;2;0;0;0;0;0;1;4;1;2;2;0;0;2;0;0;0;1;0;0;0;9;5;1;14;17;2.6;0.0;2.0;0.4;0.2;2.6
15;1;1; widening;21; COMPLETED; COMPLETED; COMPLETED; FAILED; COMPLETED;2;1;2;1;3;2;1;2;1;3;0;0;0;0;0;2;1;2;1;1;0;0;0;0;2;0;0;0;0;0;11;20;16;1;5;1.8;0.0;1.4;0.4;0.0;1.8
15;1;2; widening;6; COMPLETED; TERMINATED; TERMINATED; COMPLETED; COMPLETED;1;2;2;1;1;1;2;2;1;1;0;0;0;0;0;1;1;2;1;1;0;0;0;0;0;0;1;0;0;0;2;1;4;3;5;1.4;0.0;1.2;0.0;0.2;1.4
15;1;3; widening;15; FAILED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;1;6;2;1;0;1;6;2;1;0;0;0;0;0;0;1;4;1;1;0;0;2;1;0;0;0;0;0;0;1;14;8;4;11;2.0;0.0;1.4;0.6;0.0;2.0
15;1;4; widening;15; COMPLETED; COMPLETED; COMPLETED; COMPLETED; FAILED;1;6;3;1;2;0;6;3;1;2;1;0;0;0;0;1;3;3;1;1;0;2;0;0;1;0;1;0;0;0;11;4;8;14;1;2.4;0.2;1.8;0.6;0.2;2.6
15;1;5; widening;6; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;4;0;1;0;1;4;0;1;0;0;0;0;0;0;1;1;0;1;0;0;3;0;0;0;0;0;0;0;0;4;1;3;2;5;1.2;0.0;0.6;0.6;0.0;1.2
15;1;6; widening;9; FAILED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;4;1;2;1;0;4;1;2;1;0;0;0;0;0;0;1;1;2;1;0;3;0;0;0;0;0;0;0;0;1;2;7;5;8;1.6;0.0;1.0;0.6;0.0;1.6
15;1;7; widening;21; FAILED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;0;2;2;2;3;0;2;2;2;3;0;0;0;0;0;0;2;2;2;3;0;0;0;0;0;0;0;0;0;0;1;5;16;20;11;1.8;0.0;1.8;0.0;0.0;1.8
15;1;8; widening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;1;0;1;3;0;1;0;1;3;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2;0;0;0;0;0;0;9;11;6;3;1;1.0;0.0;0.6;0.4;0.0;1.0
15;1;9; widening;15; FAILED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;2;2;3;3;0;2;2;3;3;0;0;0;0;0;0;2;2;3;2;0;0;0;0;1;0;0;0;0;0;1;8;14;11;4;2.0;0.0;1.8;0.2;0.0;2.0
15;1;10; widening;18; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;5;1;6;2;2;5;1;6;2;2;0;0;0;0;0;5;1;1;2;2;0;0;5;0;0;0;0;0;0;0;17;1;5;9;14;3.2;0.0;2.2;1.0;0.0;3.2
15;1;11; widening;18; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;3;7;1;1;1;3;7;1;1;1;0;0;0;0;0;3;4;1;1;1;0;3;0;0;0;0;0;0;0;0;14;1;5;17;9;2.6;0.0;2.0;0.6;0.0;2.6
15;1;12; widening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;6;9;3;11;1;0.8;0.0;0.8;0.0;0.0;0.8
15;1;13; widening;6; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;1;2;0;1;2;1;2;0;1;2;0;0;0;0;0;1;2;0;1;2;0;0;0;0;0;0;0;0;0;0;1;2;5;4;3;1.2;0.0;1.2;0.0;0.0;1.2
15;1;14; widening;18; COMPLETED; FAILED; COMPLETED; COMPLETED; COMPLETED;1;1;4;3;2;1;1;4;3;2;0;0;0;0;0;1;1;1;3;2;0;0;3;0;0;0;0;0;0;0;17;1;5;9;14;2.2;0.0;1.6;0.6;0.0;2.2
15;1;15; widening;21; COMPLETED; FAILED; COMPLETED; COMPLETED; COMPLETED;1;1;0;2;3;1;1;0;2;3;0;0;0;0;0;1;1;0;2;3;0;0;0;0;0;0;0;0;0;0;11;1;20;5;16;1.4;0.0;1.4;0.0;0.0;1.4
15;1;16; widening;12; COMPLETED; TERMINATED; COMPLETED; TERMINATED; COMPLETED;1;1;2;0;2;1;1;2;0;2;0;0;0;0;0;1;1;2;0;1;0;0;0;0;1;0;0;0;0;0;9;11;6;1;3;1.2;0.0;1.0;0.2;0.0;1.2
15;1;17; widening;9; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;0;1;2;2;1;0;1;2;2;1;0;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;5;8;2;1;7;1.2;0.0;0.8;0.4;0.0;1.2
15;1;18; widening;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;0;1;2;0;1;0;1;2;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;8;7;1;5;2;0.8;0.0;0.6;0.2;0.0;0.8
15;2;1; densening;9; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;1;3;2;1;1;1;3;2;1;1;0;0;0;0;0;1;1;2;1;1;0;2;0;0;0;0;0;0;0;0;8;1;2;7;5;1.6;0.0;1.2;0.4;0.0;1.6
15;2;2; densening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;1;3;2;2;1;1;3;2;2;0;0;0;0;0;1;1;3;1;2;0;0;0;0;0;0;0;0;1;0;6;9;3;1;11;1.8;0.0;1.6;0.0;0.2;1.8
15;2;3; densening;6; COMPLETED; TERMINATED; COMPLETED; TERMINATED; COMPLETED;0;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3;2;1;4;5;0.8;0.0;0.8;0.0;0.0;0.8
15;2;4; densening;18; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;2;2;3;2;2;2;2;3;2;2;0;0;0;0;0;2;1;3;2;2;0;1;0;0;0;0;0;0;0;0;9;1;5;14;17;2.2;0.0;2.0;0.2;0.0;2.2
15;2;5; densening;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;2;4;2;2;1;2;4;2;2;0;0;0;0;0;1;2;4;1;2;0;0;0;0;0;0;0;0;1;0;20;11;5;1;16;2.2;0.0;2.0;0.0;0.2;2.2
15;2;6; densening;18; COMPLETED; COMPLETED; COMPLETED; TERMINATED; COMPLETED;1;2;3;2;2;1;2;3;2;2;0;0;0;0;0;1;2;3;2;2;0;0;0;0;0;0;0;0;0;0;1;14;9;17;5;2.0;0.0;2.0;0.0;0.0;2.0
15;2;7; densening;6; COMPLETED; COMPLETED; TERMINATED; TERMINATED; TERMINATED;0;2;1;1;1;0;2;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;2;1;4;3;5;1.0;0.0;0.8;0.2;0.0;1.0
15;2;8; densening;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;4;2;2;1;1;4;2;2;1;1;0;0;0;0;0;4;2;1;1;1;0;0;0;0;0;0;0;1;0;0;5;8;1;7;2;2.0;0.0;1.8;0.0;0.2;2.0
15;2;9; densening;21; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;3;3;4;3;15;3;3;4;3;15;0;0;0;0;0;3;3;4;1;15;0;0;0;2;0;0;0;0;0;0;5;11;20;1;16;5.6;0.0;5.2;0.4;0.0;5.6
15;2;10; densening;9; COMPLETED; COMPLETED; COMPLETED; COMPLETED; COMPLETED;1;1;2;2;1;1;1;2;2;1;0;0;0;0;0;1;1;1;2;1;0;0;0;0;0;0;0;1;0;0;5;7;1;8;2;1.4;0.0;1.2;0.0;0.2;1.4
15;2;11; densening;15; COMPLETED; COMPLETED; TERMINATED; COMPLETED; COMPLETED;1;2;5;3;2;1;2;5;3;2;0;0;0;0;0;1;2;5;3;2;0;0;0;0;0;0;0;0;0;0;1;8;4;14;11;2.6;0.0;2.6;0.0;0.0;2.6
15;2;12; densening;6; TERMINATED; COMPLETED; COMPLETED; TERMINATED; TERMINATED;0;3;1;1;1;0;3;1;1;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;4;2;1;3;5;1.2;0.0;1.2;0.0;0.0;1.2
15;2;13; densening;12; COMPLETED; COMPLETED; COMPLETED; COMPLETED; TERMINATED;3;2;4;1;3;3;2;4;1;3;0;0;0;0;0;3;2;4;1;3;0;0;0;0;0;0;0;0;0;0;3;11;6;1;9;2.6;0.0;2.6;0.0;0.0;2.6
15;2;14; densening;15; COMPLETED; TERMINATED; COMPLETED; COMPLETED; COMPLETED;5;1;3;2;2;5;1;3;2;2;0;0;0;0;0;5;1;3;2;2;0;0;0;0;0;0;0;0;0;0;11;1;14;8;4;2.6;0.0;2.6;0.0;0.0;2.6
