;Proband;Block;Task;Trial;MappingMethod;NumLayers;Target;Target_Relative;Result;Result_Numeric
3138;11;2;16;3; densening;9;1;0.1111111111111111; COMPLETED;1
3139;11;2;16;4; densening;9;8;0.8888888888888888; COMPLETED;1
3140;11;2;17;0; densening;18;5;0.2777777777777778; COMPLETED;1
3141;11;2;17;1; densening;18;1;0.05555555555555555; COMPLETED;1
3142;11;2;17;2; densening;18;9;0.5; COMPLETED;1
3143;11;2;17;3; densening;18;14;0.7777777777777778; COMPLETED;1
3144;11;2;17;4; densening;18;17;0.9444444444444444; COMPLETED;1
3145;11;2;18;0; densening;6;4;0.6666666666666666; COMPLETED;1
3146;11;2;18;1; densening;6;3;0.5; COMPLETED;1
3147;11;2;18;2; densening;6;5;0.8333333333333334; TERMINATED;0
3148;11;2;18;3; densening;6;1;0.16666666666666666; COMPLETED;1
3149;11;2;18;4; densening;6;2;0.3333333333333333; COMPLETED;1
3150;11;3;1;0; widening;9;1;0.1111111111111111; TERMINATED;0
3151;11;3;1;1; widening;9;2;0.2222222222222222; COMPLETED;1
3152;11;3;1;2; widening;9;8;0.8888888888888888; COMPLETED;1
3153;11;3;1;3; widening;9;7;0.7777777777777778; COMPLETED;1
3154;11;3;1;4; widening;9;5;0.5555555555555556; COMPLETED;1
3155;11;3;2;0; widening;21;5;0.23809523809523808; COMPLETED;1
3156;11;3;2;1; widening;21;1;0.047619047619047616; TERMINATED;0
3157;11;3;2;2; widening;21;16;0.7619047619047619; COMPLETED;1
3158;11;3;2;3; widening;21;20;0.9523809523809523; COMPLETED;1
3159;11;3;2;4; widening;21;11;0.5238095238095238; COMPLETED;1
3160;11;3;3;0; widening;6;4;0.6666666666666666; COMPLETED;1
3161;11;3;3;1; widening;6;5;0.8333333333333334; COMPLETED;1
3162;11;3;3;2; widening;6;1;0.16666666666666666; TERMINATED;0
3163;11;3;3;3; widening;6;3;0.5; COMPLETED;1
3164;11;3;3;4; widening;6;2;0.3333333333333333; COMPLETED;1
3165;11;3;4;0; widening;6;1;0.16666666666666666; COMPLETED;1
3166;11;3;4;1; widening;6;5;0.8333333333333334; COMPLETED;1
3167;11;3;4;2; widening;6;4;0.6666666666666666; COMPLETED;1
3168;11;3;4;3; widening;6;3;0.5; COMPLETED;1
3169;11;3;4;4; widening;6;2;0.3333333333333333; COMPLETED;1
3170;11;3;5;0; widening;12;1;0.08333333333333333; TERMINATED;0
3171;11;3;5;1; widening;12;11;0.9166666666666666; COMPLETED;1
3172;11;3;5;2; widening;12;6;0.5; COMPLETED;1
3173;11;3;5;3; widening;12;3;0.25; TERMINATED;0
3174;11;3;5;4; widening;12;9;0.75; COMPLETED;1
3175;11;3;6;0; widening;21;5;0.23809523809523808; COMPLETED;1
3176;11;3;6;1; widening;21;16;0.7619047619047619; TERMINATED;0
3177;11;3;6;2; widening;21;11;0.5238095238095238; COMPLETED;1
3178;11;3;6;3; widening;21;20;0.9523809523809523; TERMINATED;0
3179;11;3;6;4; widening;21;1;0.047619047619047616; TERMINATED;0
3180;11;3;7;0; widening;18;1;0.05555555555555555; TERMINATED;0
3181;11;3;7;1; widening;18;17;0.9444444444444444; COMPLETED;1
3182;11;3;7;2; widening;18;9;0.5; COMPLETED;1
3183;11;3;7;3; widening;18;14;0.7777777777777778; COMPLETED;1
3184;11;3;7;4; widening;18;5;0.2777777777777778; COMPLETED;1
3185;11;3;8;0; widening;18;14;0.7777777777777778; COMPLETED;1
3186;11;3;8;1; widening;18;5;0.2777777777777778; COMPLETED;1
3187;11;3;8;2; widening;18;1;0.05555555555555555; TERMINATED;0
3188;11;3;8;3; widening;18;17;0.9444444444444444; COMPLETED;1
3189;11;3;8;4; widening;18;9;0.5; COMPLETED;1
3190;11;3;9;0; widening;12;11;0.9166666666666666; COMPLETED;1
3191;11;3;9;1; widening;12;6;0.5; COMPLETED;1
3192;11;3;9;2; widening;12;3;0.25; COMPLETED;1
3193;11;3;9;3; widening;12;9;0.75; COMPLETED;1
3194;11;3;9;4; widening;12;1;0.08333333333333333; TERMINATED;0
3195;11;3;10;0; widening;9;2;0.2222222222222222; COMPLETED;1
3196;11;3;10;1; widening;9;5;0.5555555555555556; COMPLETED;1
3197;11;3;10;2; widening;9;7;0.7777777777777778; COMPLETED;1
3198;11;3;10;3; widening;9;8;0.8888888888888888; COMPLETED;1
3199;11;3;10;4; widening;9;1;0.1111111111111111; TERMINATED;0
3200;11;3;11;0; widening;15;1;0.06666666666666667; TERMINATED;0
3201;11;3;11;1; widening;15;14;0.9333333333333333; COMPLETED;1
3202;11;3;11;2; widening;15;4;0.26666666666666666; TERMINATED;0
3203;11;3;11;3; widening;15;8;0.5333333333333333; COMPLETED;1
3204;11;3;11;4; widening;15;11;0.7333333333333333; COMPLETED;1
3205;11;3;12;0; widening;18;1;0.05555555555555555; TERMINATED;0
3206;11;3;12;1; widening;18;17;0.9444444444444444; COMPLETED;1
3207;11;3;12;2; widening;18;14;0.7777777777777778; COMPLETED;1
3208;11;3;12;3; widening;18;9;0.5; COMPLETED;1
3209;11;3;12;4; widening;18;5;0.2777777777777778; COMPLETED;1
3210;11;3;13;0; widening;15;11;0.7333333333333333; COMPLETED;1
3211;11;3;13;1; widening;15;1;0.06666666666666667; TERMINATED;0
3212;11;3;13;2; widening;15;14;0.9333333333333333; TERMINATED;0
3213;11;3;13;3; widening;15;4;0.26666666666666666; COMPLETED;1
3214;11;3;13;4; widening;15;8;0.5333333333333333; COMPLETED;1
3215;11;3;14;0; widening;6;2;0.3333333333333333; COMPLETED;1
3216;11;3;14;1; widening;6;1;0.16666666666666666; COMPLETED;1
3217;11;3;14;2; widening;6;4;0.6666666666666666; COMPLETED;1
3218;11;3;14;3; widening;6;5;0.8333333333333334; COMPLETED;1
3219;11;3;14;4; widening;6;3;0.5; COMPLETED;1
3220;11;3;15;0; widening;21;5;0.23809523809523808; COMPLETED;1
3221;11;3;15;1; widening;21;1;0.047619047619047616; TERMINATED;0
3222;11;3;15;2; widening;21;11;0.5238095238095238; COMPLETED;1
3223;11;3;15;3; widening;21;16;0.7619047619047619; TERMINATED;0
3224;11;3;15;4; widening;21;20;0.9523809523809523; COMPLETED;1
3225;11;3;16;0; widening;12;6;0.5; COMPLETED;1
3226;11;3;16;1; widening;12;3;0.25; COMPLETED;1
3227;11;3;16;2; widening;12;11;0.9166666666666666; COMPLETED;1
3228;11;3;16;3; widening;12;1;0.08333333333333333; TERMINATED;0
3229;11;3;16;4; widening;12;9;0.75; COMPLETED;1
3230;11;3;17;0; widening;9;1;0.1111111111111111; TERMINATED;0
3231;11;3;17;1; widening;9;2;0.2222222222222222; TERMINATED;0
3232;11;3;17;2; widening;9;8;0.8888888888888888; COMPLETED;1
3233;11;3;17;3; widening;9;5;0.5555555555555556; COMPLETED;1
3234;11;3;17;4; widening;9;7;0.7777777777777778; COMPLETED;1
3235;11;3;18;0; widening;15;8;0.5333333333333333; COMPLETED;1
3236;11;3;18;1; widening;15;11;0.7333333333333333; COMPLETED;1
3237;11;3;18;2; widening;15;14;0.9333333333333333; TERMINATED;0
3238;11;3;18;3; widening;15;4;0.26666666666666666; TERMINATED;0
3239;11;3;18;4; widening;15;1;0.06666666666666667; COMPLETED;1
3240;12;1;1;0; widening;21;5;0.23809523809523808; COMPLETED;1
3241;12;1;1;1; widening;21;20;0.9523809523809523; COMPLETED;1
3242;12;1;1;2; widening;21;1;0.047619047619047616; FAILED;0
3243;12;1;1;3; widening;21;11;0.5238095238095238; COMPLETED;1
3244;12;1;1;4; widening;21;16;0.7619047619047619; COMPLETED;1
3245;12;1;2;0; widening;12;11;0.9166666666666666; COMPLETED;1
3246;12;1;2;1; widening;12;9;0.75; COMPLETED;1
3247;12;1;2;2; widening;12;1;0.08333333333333333; TERMINATED;0
3248;12;1;2;3; widening;12;6;0.5; COMPLETED;1
3249;12;1;2;4; widening;12;3;0.25; COMPLETED;1
3250;12;1;3;0; widening;18;9;0.5; COMPLETED;1
3251;12;1;3;1; widening;18;17;0.9444444444444444; COMPLETED;1
3252;12;1;3;2; widening;18;14;0.7777777777777778; COMPLETED;1
3253;12;1;3;3; widening;18;1;0.05555555555555555; TERMINATED;0
3254;12;1;3;4; widening;18;5;0.2777777777777778; COMPLETED;1
3255;12;1;4;0; widening;12;11;0.9166666666666666; COMPLETED;1
3256;12;1;4;1; widening;12;6;0.5; COMPLETED;1
3257;12;1;4;2; widening;12;3;0.25; TERMINATED;0
3258;12;1;4;3; widening;12;1;0.08333333333333333; TERMINATED;0
3259;12;1;4;4; widening;12;9;0.75; TERMINATED;0
3260;12;1;5;0; widening;21;20;0.9523809523809523; COMPLETED;1
3261;12;1;5;1; widening;21;11;0.5238095238095238; COMPLETED;1
3262;12;1;5;2; widening;21;5;0.23809523809523808; TERMINATED;0
3263;12;1;5;3; widening;21;16;0.7619047619047619; COMPLETED;1
3264;12;1;5;4; widening;21;1;0.047619047619047616; TERMINATED;0
3265;12;1;6;0; widening;9;1;0.1111111111111111; TERMINATED;0
3266;12;1;6;1; widening;9;2;0.2222222222222222; COMPLETED;1
3267;12;1;6;2; widening;9;7;0.7777777777777778; COMPLETED;1
3268;12;1;6;3; widening;9;8;0.8888888888888888; TERMINATED;0
3269;12;1;6;4; widening;9;5;0.5555555555555556; COMPLETED;1
3270;12;1;7;0; widening;21;16;0.7619047619047619; COMPLETED;1
3271;12;1;7;1; widening;21;5;0.23809523809523808; COMPLETED;1
3272;12;1;7;2; widening;21;1;0.047619047619047616; TERMINATED;0
3273;12;1;7;3; widening;21;11;0.5238095238095238; COMPLETED;1
3274;12;1;7;4; widening;21;20;0.9523809523809523; COMPLETED;1
3275;12;1;8;0; widening;9;7;0.7777777777777778; COMPLETED;1
3276;12;1;8;1; widening;9;8;0.8888888888888888; COMPLETED;1
3277;12;1;8;2; widening;9;1;0.1111111111111111; TERMINATED;0
3278;12;1;8;3; widening;9;2;0.2222222222222222; COMPLETED;1
3279;12;1;8;4; widening;9;5;0.5555555555555556; COMPLETED;1
3280;12;1;9;0; widening;18;1;0.05555555555555555; TERMINATED;0
3281;12;1;9;1; widening;18;17;0.9444444444444444; TERMINATED;0
3282;12;1;9;2; widening;18;9;0.5; COMPLETED;1
3283;12;1;9;3; widening;18;5;0.2777777777777778; COMPLETED;1
3284;12;1;9;4; widening;18;14;0.7777777777777778; TERMINATED;0
3285;12;1;10;0; widening;12;3;0.25; COMPLETED;1
3286;12;1;10;1; widening;12;9;0.75; COMPLETED;1
3287;12;1;10;2; widening;12;1;0.08333333333333333; TERMINATED;0
3288;12;1;10;3; widening;12;11;0.9166666666666666; COMPLETED;1
3289;12;1;10;4; widening;12;6;0.5; COMPLETED;1
3290;12;1;11;0; widening;6;4;0.6666666666666666; COMPLETED;1
3291;12;1;11;1; widening;6;5;0.8333333333333334; TERMINATED;0
3292;12;1;11;2; widening;6;3;0.5; COMPLETED;1
3293;12;1;11;3; widening;6;1;0.16666666666666666; COMPLETED;1
3294;12;1;11;4; widening;6;2;0.3333333333333333; TERMINATED;0
3295;12;1;12;0; widening;6;5;0.8333333333333334; COMPLETED;1
3296;12;1;12;1; widening;6;2;0.3333333333333333; TERMINATED;0
3297;12;1;12;2; widening;6;3;0.5; COMPLETED;1
3298;12;1;12;3; widening;6;4;0.6666666666666666; COMPLETED;1
3299;12;1;12;4; widening;6;1;0.16666666666666666; COMPLETED;1
3300;12;1;13;0; widening;15;8;0.5333333333333333; TERMINATED;0
3301;12;1;13;1; widening;15;4;0.26666666666666666; COMPLETED;1
3302;12;1;13;2; widening;15;14;0.9333333333333333; COMPLETED;1
3303;12;1;13;3; widening;15;11;0.7333333333333333; COMPLETED;1
3304;12;1;13;4; widening;15;1;0.06666666666666667; TERMINATED;0
3305;12;1;14;0; widening;9;5;0.5555555555555556; COMPLETED;1
3306;12;1;14;1; widening;9;7;0.7777777777777778; COMPLETED;1
3307;12;1;14;2; widening;9;1;0.1111111111111111; COMPLETED;1
3308;12;1;14;3; widening;9;2;0.2222222222222222; COMPLETED;1
3309;12;1;14;4; widening;9;8;0.8888888888888888; COMPLETED;1
3310;12;1;15;0; widening;18;14;0.7777777777777778; COMPLETED;1
3311;12;1;15;1; widening;18;1;0.05555555555555555; TERMINATED;0
3312;12;1;15;2; widening;18;17;0.9444444444444444; COMPLETED;1
3313;12;1;15;3; widening;18;9;0.5; TERMINATED;0
3314;12;1;15;4; widening;18;5;0.2777777777777778; TERMINATED;0
3315;12;1;16;0; widening;15;1;0.06666666666666667; TERMINATED;0
3316;12;1;16;1; widening;15;14;0.9333333333333333; COMPLETED;1
3317;12;1;16;2; widening;15;4;0.26666666666666666; TERMINATED;0
3318;12;1;16;3; widening;15;11;0.7333333333333333; COMPLETED;1
3319;12;1;16;4; widening;15;8;0.5333333333333333; COMPLETED;1
3320;12;1;17;0; widening;15;14;0.9333333333333333; COMPLETED;1
3321;12;1;17;1; widening;15;1;0.06666666666666667; TERMINATED;0
3322;12;1;17;2; widening;15;8;0.5333333333333333; COMPLETED;1
3323;12;1;17;3; widening;15;4;0.26666666666666666; COMPLETED;1
3324;12;1;17;4; widening;15;11;0.7333333333333333; COMPLETED;1
3325;12;1;18;0; widening;6;3;0.5; COMPLETED;1
3326;12;1;18;1; widening;6;4;0.6666666666666666; COMPLETED;1
3327;12;1;18;2; widening;6;1;0.16666666666666666; TERMINATED;0
3328;12;1;18;3; widening;6;5;0.8333333333333334; TERMINATED;0
3329;12;1;18;4; widening;6;2;0.3333333333333333; COMPLETED;1
3330;12;2;1;0; densening;15;11;0.7333333333333333; COMPLETED;1
3331;12;2;1;1; densening;15;4;0.26666666666666666; COMPLETED;1
3332;12;2;1;2; densening;15;8;0.5333333333333333; COMPLETED;1
3333;12;2;1;3; densening;15;14;0.9333333333333333; TERMINATED;0
3334;12;2;1;4; densening;15;1;0.06666666666666667; COMPLETED;1
3335;12;2;2;0; densening;18;9;0.5; COMPLETED;1
3336;12;2;2;1; densening;18;14;0.7777777777777778; COMPLETED;1
3337;12;2;2;2; densening;18;17;0.9444444444444444; TERMINATED;0
3338;12;2;2;3; densening;18;1;0.05555555555555555; COMPLETED;1
3339;12;2;2;4; densening;18;5;0.2777777777777778; COMPLETED;1
3340;12;2;3;0; densening;9;5;0.5555555555555556; COMPLETED;1
3341;12;2;3;1; densening;9;7;0.7777777777777778; COMPLETED;1
3342;12;2;3;2; densening;9;2;0.2222222222222222; COMPLETED;1
3343;12;2;3;3; densening;9;1;0.1111111111111111; COMPLETED;1
3344;12;2;3;4; densening;9;8;0.8888888888888888; COMPLETED;1
3345;12;2;4;0; densening;21;11;0.5238095238095238; COMPLETED;1
3346;12;2;4;1; densening;21;1;0.047619047619047616; COMPLETED;1
3347;12;2;4;2; densening;21;5;0.23809523809523808; COMPLETED;1
3348;12;2;4;3; densening;21;16;0.7619047619047619; COMPLETED;1
3349;12;2;4;4; densening;21;20;0.9523809523809523; TERMINATED;0
3350;12;2;5;0; densening;9;7;0.7777777777777778; COMPLETED;1
3351;12;2;5;1; densening;9;1;0.1111111111111111; COMPLETED;1
3352;12;2;5;2; densening;9;2;0.2222222222222222; COMPLETED;1
3353;12;2;5;3; densening;9;8;0.8888888888888888; TERMINATED;0
3354;12;2;5;4; densening;9;5;0.5555555555555556; COMPLETED;1
3355;12;2;6;0; densening;6;1;0.16666666666666666; COMPLETED;1
3356;12;2;6;1; densening;6;3;0.5; COMPLETED;1
3357;12;2;6;2; densening;6;2;0.3333333333333333; COMPLETED;1
3358;12;2;6;3; densening;6;4;0.6666666666666666; TERMINATED;0
3359;12;2;6;4; densening;6;5;0.8333333333333334; COMPLETED;1
3360;12;2;7;0; densening;18;14;0.7777777777777778; TERMINATED;0
3361;12;2;7;1; densening;18;5;0.2777777777777778; TERMINATED;0
3362;12;2;7;2; densening;18;17;0.9444444444444444; TERMINATED;0
3363;12;2;7;3; densening;18;1;0.05555555555555555; COMPLETED;1
3364;12;2;7;4; densening;18;9;0.5; COMPLETED;1
3365;12;2;8;0; densening;12;6;0.5; TERMINATED;0
3366;12;2;8;1; densening;12;9;0.75; TERMINATED;0
3367;12;2;8;2; densening;12;11;0.9166666666666666; TERMINATED;0
3368;12;2;8;3; densening;12;1;0.08333333333333333; COMPLETED;1
3369;12;2;8;4; densening;12;3;0.25; COMPLETED;1
3370;12;2;9;0; densening;21;16;0.7619047619047619; COMPLETED;1
3371;12;2;9;1; densening;21;1;0.047619047619047616; COMPLETED;1
3372;12;2;9;2; densening;21;20;0.9523809523809523; COMPLETED;1
3373;12;2;9;3; densening;21;11;0.5238095238095238; COMPLETED;1
3374;12;2;9;4; densening;21;5;0.23809523809523808; COMPLETED;1
3375;12;2;10;0; densening;12;6;0.5; COMPLETED;1
3376;12;2;10;1; densening;12;1;0.08333333333333333; COMPLETED;1
3377;12;2;10;2; densening;12;9;0.75; TERMINATED;0
3378;12;2;10;3; densening;12;11;0.9166666666666666; COMPLETED;1
3379;12;2;10;4; densening;12;3;0.25; TERMINATED;0
3380;12;2;11;0; densening;6;1;0.16666666666666666; COMPLETED;1
3381;12;2;11;1; densening;6;2;0.3333333333333333; COMPLETED;1
3382;12;2;11;2; densening;6;5;0.8333333333333334; COMPLETED;1
3383;12;2;11;3; densening;6;4;0.6666666666666666; TERMINATED;0
3384;12;2;11;4; densening;6;3;0.5; COMPLETED;1
3385;12;2;12;0; densening;12;6;0.5; COMPLETED;1
3386;12;2;12;1; densening;12;11;0.9166666666666666; COMPLETED;1
3387;12;2;12;2; densening;12;3;0.25; COMPLETED;1
3388;12;2;12;3; densening;12;1;0.08333333333333333; COMPLETED;1
3389;12;2;12;4; densening;12;9;0.75; COMPLETED;1
3390;12;2;13;0; densening;15;8;0.5333333333333333; COMPLETED;1
3391;12;2;13;1; densening;15;4;0.26666666666666666; TERMINATED;0
3392;12;2;13;2; densening;15;11;0.7333333333333333; COMPLETED;1
3393;12;2;13;3; densening;15;1;0.06666666666666667; TERMINATED;0
3394;12;2;13;4; densening;15;14;0.9333333333333333; COMPLETED;1
3395;12;2;14;0; densening;21;1;0.047619047619047616; COMPLETED;1
3396;12;2;14;1; densening;21;5;0.23809523809523808; COMPLETED;1
3397;12;2;14;2; densening;21;16;0.7619047619047619; COMPLETED;1
3398;12;2;14;3; densening;21;20;0.9523809523809523; COMPLETED;1
3399;12;2;14;4; densening;21;11;0.5238095238095238; COMPLETED;1
3400;12;2;15;0; densening;15;14;0.9333333333333333; TERMINATED;0
3401;12;2;15;1; densening;15;4;0.26666666666666666; TERMINATED;0
3402;12;2;15;2; densening;15;8;0.5333333333333333; COMPLETED;1
3403;12;2;15;3; densening;15;1;0.06666666666666667; COMPLETED;1
3404;12;2;15;4; densening;15;11;0.7333333333333333; COMPLETED;1
3405;12;2;16;0; densening;6;4;0.6666666666666666; TERMINATED;0
3406;12;2;16;1; densening;6;2;0.3333333333333333; COMPLETED;1
3407;12;2;16;2; densening;6;1;0.16666666666666666; COMPLETED;1
3408;12;2;16;3; densening;6;5;0.8333333333333334; TERMINATED;0
3409;12;2;16;4; densening;6;3;0.5; COMPLETED;1
3410;12;2;17;0; densening;9;8;0.8888888888888888; COMPLETED;1
3411;12;2;17;1; densening;9;7;0.7777777777777778; COMPLETED;1
3412;12;2;17;2; densening;9;5;0.5555555555555556; COMPLETED;1
3413;12;2;17;3; densening;9;1;0.1111111111111111; TERMINATED;0
3414;12;2;17;4; densening;9;2;0.2222222222222222; COMPLETED;1
3415;12;2;18;0; densening;18;14;0.7777777777777778; COMPLETED;1
3416;12;2;18;1; densening;18;9;0.5; COMPLETED;1
3417;12;2;18;2; densening;18;5;0.2777777777777778; COMPLETED;1
3418;12;2;18;3; densening;18;1;0.05555555555555555; TERMINATED;0
3419;12;2;18;4; densening;18;17;0.9444444444444444; COMPLETED;1
3420;12;3;1;0; direct;6;4;0.6666666666666666; COMPLETED;1
3421;12;3;1;1; direct;6;2;0.3333333333333333; COMPLETED;1
3422;12;3;1;2; direct;6;3;0.5; TERMINATED;0
3423;12;3;1;3; direct;6;5;0.8333333333333334; COMPLETED;1
3424;12;3;1;4; direct;6;1;0.16666666666666666; TERMINATED;0
3425;12;3;2;0; direct;12;3;0.25; COMPLETED;1
3426;12;3;2;1; direct;12;6;0.5; COMPLETED;1
3427;12;3;2;2; direct;12;9;0.75; COMPLETED;1
3428;12;3;2;3; direct;12;11;0.9166666666666666; COMPLETED;1
3429;12;3;2;4; direct;12;1;0.08333333333333333; TERMINATED;0
3430;12;3;3;0; direct;12;9;0.75; COMPLETED;1
3431;12;3;3;1; direct;12;6;0.5; COMPLETED;1
3432;12;3;3;2; direct;12;1;0.08333333333333333; COMPLETED;1
3433;12;3;3;3; direct;12;11;0.9166666666666666; COMPLETED;1
3434;12;3;3;4; direct;12;3;0.25; TERMINATED;0
3435;12;3;4;0; direct;6;3;0.5; TERMINATED;0
3436;12;3;4;1; direct;6;5;0.8333333333333334; COMPLETED;1
3437;12;3;4;2; direct;6;1;0.16666666666666666; COMPLETED;1
3438;12;3;4;3; direct;6;4;0.6666666666666666; COMPLETED;1
3439;12;3;4;4; direct;6;2;0.3333333333333333; COMPLETED;1
3440;12;3;5;0; direct;18;5;0.2777777777777778; TERMINATED;0
3441;12;3;5;1; direct;18;17;0.9444444444444444; TERMINATED;0
3442;12;3;5;2; direct;18;9;0.5; COMPLETED;1
3443;12;3;5;3; direct;18;1;0.05555555555555555; COMPLETED;1
3444;12;3;5;4; direct;18;14;0.7777777777777778; COMPLETED;1
3445;12;3;6;0; direct;15;8;0.5333333333333333; COMPLETED;1
3446;12;3;6;1; direct;15;1;0.06666666666666667; COMPLETED;1
3447;12;3;6;2; direct;15;14;0.9333333333333333; COMPLETED;1
3448;12;3;6;3; direct;15;11;0.7333333333333333; COMPLETED;1
3449;12;3;6;4; direct;15;4;0.26666666666666666; COMPLETED;1
3450;12;3;7;0; direct;21;1;0.047619047619047616; TERMINATED;0
3451;12;3;7;1; direct;21;20;0.9523809523809523; COMPLETED;1
3452;12;3;7;2; direct;21;16;0.7619047619047619; COMPLETED;1
3453;12;3;7;3; direct;21;11;0.5238095238095238; TERMINATED;0
3454;12;3;7;4; direct;21;5;0.23809523809523808; FAILED;0
3455;12;3;8;0; direct;15;4;0.26666666666666666; COMPLETED;1
3456;12;3;8;1; direct;15;1;0.06666666666666667; TERMINATED;0
3457;12;3;8;2; direct;15;11;0.7333333333333333; FAILED;0
3458;12;3;8;3; direct;15;8;0.5333333333333333; COMPLETED;1
3459;12;3;8;4; direct;15;14;0.9333333333333333; COMPLETED;1
3460;12;3;9;0; direct;9;7;0.7777777777777778; COMPLETED;1
3461;12;3;9;1; direct;9;8;0.8888888888888888; COMPLETED;1
3462;12;3;9;2; direct;9;5;0.5555555555555556; COMPLETED;1
3463;12;3;9;3; direct;9;1;0.1111111111111111; COMPLETED;1
3464;12;3;9;4; direct;9;2;0.2222222222222222; COMPLETED;1
3465;12;3;10;0; direct;15;4;0.26666666666666666; COMPLETED;1
3466;12;3;10;1; direct;15;11;0.7333333333333333; COMPLETED;1
3467;12;3;10;2; direct;15;1;0.06666666666666667; TERMINATED;0
3468;12;3;10;3; direct;15;14;0.9333333333333333; COMPLETED;1
3469;12;3;10;4; direct;15;8;0.5333333333333333; COMPLETED;1
3470;12;3;11;0; direct;21;20;0.9523809523809523; COMPLETED;1
3471;12;3;11;1; direct;21;5;0.23809523809523808; TERMINATED;0
3472;12;3;11;2; direct;21;16;0.7619047619047619; COMPLETED;1
3473;12;3;11;3; direct;21;1;0.047619047619047616; TERMINATED;0
3474;12;3;11;4; direct;21;11;0.5238095238095238; COMPLETED;1
3475;12;3;12;0; direct;18;1;0.05555555555555555; TERMINATED;0
3476;12;3;12;1; direct;18;9;0.5; COMPLETED;1
3477;12;3;12;2; direct;18;17;0.9444444444444444; COMPLETED;1
3478;12;3;12;3; direct;18;14;0.7777777777777778; COMPLETED;1
3479;12;3;12;4; direct;18;5;0.2777777777777778; COMPLETED;1
3480;12;3;13;0; direct;12;11;0.9166666666666666; COMPLETED;1
3481;12;3;13;1; direct;12;3;0.25; COMPLETED;1
3482;12;3;13;2; direct;12;1;0.08333333333333333; COMPLETED;1
3483;12;3;13;3; direct;12;9;0.75; COMPLETED;1
3484;12;3;13;4; direct;12;6;0.5; COMPLETED;1
3485;12;3;14;0; direct;6;5;0.8333333333333334; TERMINATED;0
3486;12;3;14;1; direct;6;3;0.5; COMPLETED;1
3487;12;3;14;2; direct;6;1;0.16666666666666666; COMPLETED;1
3488;12;3;14;3; direct;6;2;0.3333333333333333; COMPLETED;1
3489;12;3;14;4; direct;6;4;0.6666666666666666; COMPLETED;1
3490;12;3;15;0; direct;21;16;0.7619047619047619; COMPLETED;1
3491;12;3;15;1; direct;21;20;0.9523809523809523; TERMINATED;0
3492;12;3;15;2; direct;21;5;0.23809523809523808; COMPLETED;1
3493;12;3;15;3; direct;21;11;0.5238095238095238; COMPLETED;1
3494;12;3;15;4; direct;21;1;0.047619047619047616; TERMINATED;0
3495;12;3;16;0; direct;9;7;0.7777777777777778; COMPLETED;1
3496;12;3;16;1; direct;9;5;0.5555555555555556; COMPLETED;1
3497;12;3;16;2; direct;9;1;0.1111111111111111; COMPLETED;1
3498;12;3;16;3; direct;9;2;0.2222222222222222; COMPLETED;1
3499;12;3;16;4; direct;9;8;0.8888888888888888; COMPLETED;1
3500;12;3;17;0; direct;18;9;0.5; COMPLETED;1
3501;12;3;17;1; direct;18;5;0.2777777777777778; COMPLETED;1
3502;12;3;17;2; direct;18;1;0.05555555555555555; TERMINATED;0
